variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M561.915T12.4	M562T12	561.915036311909	561.913436591324	561.916570595648	743.765113719799	740.904420655616	745.471961213098	48	34	0	14			2760															
M562.1308T13.4	M562T13	562.130815917317	562.127770676582	562.132626062693	804.004535989478	802.745881381524	804.966356986703	40	21	2	17	[971][M+3]+		185															
M562.2227T5.43	M562T5.2	562.222736586719	562.221119180052	562.224527262361	325.872505001954	325.017867829979	327.067436488518	48	37	0	11		[3M+3Na+K-H]3+ 526.591 [M+Na]+ 539.24	28															
M562.3294T13.8	M562T14	562.329365373011	562.327347005033	562.331268375179	827.863430883871	822.667419944018	828.870242173637	49	39	0	10			849															
M562.3527T9.61	M562T10	562.352731018813	562.34876872764	562.354507053385	576.730826879208	564.141110662457	578.142657127323	64	42	0	21	[977][M]+		110															
M562.3709T13.84	M562T14.1	562.370899955145	562.367384147433	562.372862611677	830.27219127861	828.744805847838	831.437317946371	57	34	2	21	[978][M]2+		813															
M562.4029T12.18	M562T12.1	562.402884729628	562.400773871878	562.404460997743	730.663533193511	728.393219237888	731.082816062197	44	32	0	12	[976][M+1]+		274															
M562.4026T11.95	M562T12.2	562.402592042031	562.399045111417	562.40462528849	717.235750322228	714.901172559518	719.114358889072	42	23	3	16	[975][M+1]+		967															
M562.557T5.43	M563T5	562.556959738561	562.555693995627	562.558809522093	325.859949663841	324.75924815599	327.067436488518	47	34	0	13			1152															
M562.8673T12.86	M563T13	562.867268977605	562.865271376981	562.869165639994	771.65341591281	767.209721176536	774.777734976193	44	29	0	15			433															
M562.8727T13.83	M563T14	562.87270175307	562.869665671438	562.874723807492	829.689724437337	828.516803372282	831.355321346783	38	21	1	16	[978][M+1]2+		814															
M563.2783T10.76	M563T11	563.278335905131	563.276706614229	563.279968974176	645.48611597158	644.872722115729	645.878671930169	42	33	0	9			2281															
M563.3557T9.61	M563T10	563.355664625459	563.353387006382	563.357229181264	576.641128354736	575.746891165067	577.854408432878	59	42	0	17	[977][M+1]+		110															
M563.447T18.81	M563T19	563.447011006807	563.443700451401	563.448616409752	1128.47864018489	1126.02621237995	1131.13434936938	55	42	1	12			4529															
M563.5533T13.35	M564T13	563.553290811405	563.549819914078	563.555256336868	800.805987778364	799.020422729189	801.250561844668	64	42	1	21	[979][M]+	[2M+H]+ 281.273	5															
M564.1998T16	M564T16	564.199790042909	564.195335593749	564.201616186408	960.019219256995	958.784653401073	960.908827915634	66	42	3	21	[980][M]+	[M+H+HCOOH]+ 517.177	78															
M564.3083T10.4	M564T10	564.308265977226	564.305106449158	564.309872181838	623.766333255851	623.321375556411	625.711869686708	63	42	0	21	[981][M]+	[M+Na]+ 541.319	58															
M564.362T5.71	M564T6	564.362007867846	564.358359118786	564.363483655409	342.409167557758	341.53390289022	342.939403536323	55	37	1	17		[M+H+NH3]+ 546.328	88															
M564.5567T13.35	M565T13	564.556695734153	564.553294818946	564.558555895199	800.805987778364	799.020422729189	801.250561844668	64	42	1	21	[979][M+1]+		5															
M564.8243T6.17	M565T6	564.824327953771	564.820395590103	564.825728003175	370.129325814467	369.207136960337	373.291103063114	53	39	1	13			3680															
M565.1455T14.48	M565T14	565.14552174562	565.142422096223	565.146498592831	868.955472688717	867.269524147748	869.628489117902	57	36	1	20		[M+K+NaCOOH]+ 458.195 [M+Na+NaCOOH]+ 474.169 [M+Na+HCOOH]+ 496.151	3535															
M565.2003T16	M565T16	565.200261919935	565.195780834974	565.20212970495	960.024851662543	958.784653401073	960.999745548552	65	42	2	21	[980][M+1]+		78															
M565.2209T5.43	M565T5	565.220851930314	565.217497243016	565.222792342893	326.070126149287	325.139262302731	327.440600386432	63	42	0	21	[982][M]+	[2M+2Na-H]+ 260.119	28															
M565.3117T10.4	M565T10	565.31171320898	565.308403742032	565.313289725768	623.73424807732	623.321375556411	625.178737538579	61	42	0	19	[981][M+1]+		58															
M565.4296T17.38	M565T17	565.429554551986	565.425361650981	565.431188078081	1042.5044020261	1038.57830398533	1058.95333469345	69	42	3	21			3062															
M565.5555T5.43	M566T5	565.55552266852	565.55313283969	565.557268996624	326.070126149287	325.139262302731	327.257940242014	63	42	0	21	[983][M]+	[M+K]+ 526.591	28															
M565.56T13.35	M566T13	565.560013305975	565.556255911152	565.56203162695	800.808514543913	799.020422729189	801.227822392648	64	42	1	21	[979][M+2]+		5															
M565.8899T5.43	M566T5.1	565.889945095447	565.886851145451	565.891875502975	326.019493426443	325.139262302731	327.257940242014	63	42	0	21	[984][M]+	[M+K]+ 526.928	28															
M565.9351T5.08	M566T5.2	565.935069859201	565.931338802027	565.936925159522	304.609552632679	303.632012370363	306.269485970757	63	42	0	21	[985][M]+	[M+K]+ 526.966 [M+H]+ 564.923 [M+H-CH2]+ 578.958	9															
M566.1964T16	M566T16	566.196358786204	566.191744518798	566.198240694621	960.019219256995	958.755032465928	960.908827915634	64	42	2	20	[980][M+2]+		78															
M566.224T5.43	M566T5.3	566.224002272192	566.221347809494	566.226011385672	326.048678818597	324.841273294102	327.257940242014	63	42	0	21	[982][M+1]+		28															
M566.2693T5.08	M566T5.4	566.269312626625	566.265998265892	566.271208334924	304.609552632679	303.632012370363	306.10406245772	63	42	0	21	[986][M]+		9															
M566.311T7.76	M566T8	566.310959567944	566.307438819229	566.312400958758	465.414311241439	459.846207735586	468.798277767842	65	42	0	21	[987][M]+	[M+K]+ 527.352	4															
M566.3236T10.97	M566T11	566.323561663456	566.320540567346	566.325245075613	658.269016605804	657.746062657961	660.088205938477	63	42	0	21	[988][M]+	[M+Na]+ 543.334	20															
M566.3267T10.47	M566T10	566.326709230964	566.323152162202	566.328177529423	628.259367263722	627.673188441547	629.505990953928	42	27	0	15	[981][M+2]+		2950															
M566.3271T9.35	M566T9	566.327143471153	566.323972058368	566.330488448123	561.084019498735	554.879845964141	562.4186650357	45	32	0	13		[M+H-H20]+ 583.331	68															
M566.5581T5.43	M567T5	566.558094392134	566.555392301297	566.559669384107	325.827593855325	324.75924815599	327.067436488518	59	38	0	21	[983][M+1]+		28															
M566.5635T13.35	M567T13	566.56349190755	566.561601103167	566.566955299895	800.845200070552	797.016775961165	801.420202830465	59	42	1	16	[979][M+3]+		5															
M566.6037T5.08	M567T5.1	566.603709567328	566.600221586543	566.60545682965	304.609552632679	303.632012370363	306.161317004337	63	42	0	21		[M+Na]+ 543.619 [M+H]+ 565.593	9															
M566.6915T4.53	M567T5.2	566.691498615669	566.689544521845	566.693119654162	271.963827913629	270.412064083318	273.027161156493	56	42	0	14			4331															
M566.8909T0.73	M567T1	566.890935199225	566.887428421798	566.892347365821	43.7746651411692	43.4176171435888	44.5777798187114	63	42	0	21	[989][M]+	[M+H-HCOOH]+ 611.884	49															
M566.8918T19.92	M567T20	566.891833088491	566.888429336187	566.893682189705	1195.20315801246	1179.8116541867	1198.99092643444	67	42	3	21	[990][M]+		3465															
M566.8911T5.43	M567T5.3	566.891120818525	566.88871479184	566.892429693302	325.66653852807	324.841273294102	327.036790938794	39	24	0	15	[984][M+1]+		28															
M566.8921T17.89	M567T18	566.892127838028	566.887676584761	566.893543732231	1073.55395196686	1059.65862661912	1082.4033679617	50	30	1	11			3999															
M566.8921T4.53	M567T5.4	566.892076875871	566.889027534788	566.893850458263	271.841155942214	270.455646437592	273.459767534199	59	42	0	17			4332															
M566.938T5.08	M567T5.5	566.938026271114	566.934243477607	566.939949357511	304.596925273702	303.632012370363	306.10406245772	62	42	0	20	[985][M+1]+		9															
M567.0926T4.53	M567T5.6	567.092640618073	567.090853025731	567.094324982789	271.960344601469	270.344146195152	273.181892881698	57	41	0	16			105															
M567.1973T16	M567T16	567.19729346493	567.194727761778	567.199044346551	960.080173835704	958.755032465928	960.999745548552	59	42	1	16	[980][M+3]+		3660															
M567.2156T8.18	M567T8	567.215633075531	567.213226536151	567.217580255115	490.880042487575	485.976169756859	495.776893713665	23	6	0	17		[M+Na]+ 544.235 [M+H]+ 566.214	37															
M567.2725T5.08	M567T5.7	567.272476343267	567.270460552855	567.274373817313	304.687569808487	303.261627650653	306.161317004337	57	42	0	15	[986][M+1]+		9															
M567.2931T4.53	M567T5.8	567.293065003004	567.291261637588	567.294955410839	271.88863236575	270.287297241743	273.21363272781	57	42	0	15			4259															
M567.3018T6.17	M567T6	567.30175890018	567.297762397621	567.303287418913	370.095970934814	368.915959521187	373.291103063114	43	30	1	12		[2M+K]+ 264.16	79															
M567.3145T7.77	M567T8.1	567.314472990395	567.311858070414	567.316104594468	466.231161583509	458.484477336584	468.03397846103	58	42	0	15	[987][M+1]+		4															
M567.327T10.97	M567T11	567.3270087831	567.323857695189	567.328565697792	658.311099297199	657.901245356709	660.4584031904	63	42	0	21	[988][M+1]+		20															
M567.3303T10.47	M567T10	567.330291019266	567.328431786175	567.331642474598	628.31236532514	620.818311526736	629.631560411784	59	40	0	19	[981][M+3]+		2950															
M567.333T6.22	M567T6.1	567.333009887613	567.328984387064	567.334705819939	373.162595036922	372.034319457124	376.817331339813	53	40	1	12	[991][M]2+	[3M+2Na+K-H]2+ 350.25	79															
M567.3927T0.73	M567T1.1	567.392719958764	567.389236207641	567.394114645786	43.6475364433522	43.2605960028248	44.2354934187032	63	42	0	21		[M+H]+ 566.383	49															
M567.4235T14.85	M567T15	567.42345896896	567.421737833835	567.425123404554	891.176463561118	889.883899461431	891.62627195493	42	32	0	10			4047															
M567.8349T6.22	M568T6	567.834942463635	567.83281703917	567.836567133463	373.242369375253	372.102429175496	374.206456051897	42	31	0	11	[991][M+1]2+		79															
M567.8943T0.73	M568T1	567.894271468142	567.890724497079	567.896080583294	43.7505957250019	43.4176171435888	44.5777798187114	63	42	0	21	[989][M+1]+		49															
M567.8953T19.92	M568T20	567.895284922373	567.891653985543	567.897283807521	1194.97679450409	1181.64632498289	1200.55524701103	66	42	3	21	[990][M+1]+		3466															
M568.0275T14.61	M568T15	568.027536522189	568.023958550569	568.029128151257	876.641081074141	875.342853649501	883.330255583818	60	40	1	19			4470															
M568.291T7.1	M568T7	568.290988067003	568.288872321504	568.292685061629	425.895041514339	425.018819712697	426.967997132001	55	41	0	14			2094															
M568.3016T6.38	M568T6.1	568.301603588362	568.298935180099	568.303203107878	382.757437036341	381.772019535118	383.732387597187	59	42	0	17			661															
M568.3421T10.89	M568T11	568.3421443786	568.338720132973	568.343661675281	653.537260930135	641.230232939171	654.486613727819	65	42	1	21	[992][M]+	[M+H]+ 567.333	25															
M568.3396T11.46	M568T11.1	568.339561317488	568.336659051548	568.341068280222	687.38189512569	686.878164508007	692.705864434325	63	42	0	21	[993][M]+		2030															
M568.3398T11.74	M568T12	568.339782437803	568.335742862069	568.343354381349	704.597270801934	703.463355802929	714.532329874196	47	28	0	17			2358															
M568.3621T14.61	M568T15.1	568.362110440291	568.360111953474	568.363539726755	876.60335131977	875.517080312425	881.245409837442	57	40	0	17			4475															
M568.431T14.84	M568T15.2	568.430993444951	568.427358296603	568.432438520811	890.186459825347	888.650097376095	891.630992645911	57	39	0	18	[994][M]+		3351															
M568.6964T14.61	M569T15	568.696419400865	568.694342485181	568.698175283027	876.656879745691	874.887471178301	881.064131151083	50	35	0	15			4476															
M568.7777T0.81	M569T1	568.7776890043	568.775312762105	568.779556685588	48.7864689675731	48.0903418371811	49.2956858659439	43	33	0	10			1536															
M568.8033T6.38	M569T6	568.803260611967	568.800829022315	568.804620689729	382.617007433658	381.650915228228	383.732387597187	58	41	0	17			662															
M568.895T0.73	M569T1.1	568.895048085831	568.891603722076	568.896596655593	43.7746651411692	43.3963749569903	44.3892040122716	63	42	0	21	[989][M+2]+		49															
M569.2117T8.17	M569T8	569.211730107903	569.208985067064	569.214078716657	490.13772164793	485.976169756859	496.849245135821	51	30	0	21	[995][M]+	[M+H]+ 568.21	37															
M569.3048T6.38	M569T6.1	569.304793451254	569.302966271817	569.306144910262	382.512024256965	381.445470888421	383.6544425975	43	33	0	10			663															
M569.3175T5.71	M569T6.2	569.317496922372	569.313862186425	569.319174720461	342.400908560725	341.714152619817	343.037547941483	60	42	1	17		[M+Na]+ 546.328	88															
M569.3452T10.89	M569T11	569.345193163798	569.341896249356	569.346823744146	653.537260930135	653.133060356735	654.486613727819	63	42	0	21	[992][M+1]+		25															
M569.3432T11.46	M569T11.1	569.343167482197	569.340341848034	569.344576639499	687.316318211106	686.878164508007	692.098744375834	63	42	0	21	[993][M+1]+		2031															
M569.3883T15.75	M569T16	569.388290357006	569.38451699725	569.390185781654	944.742328023086	943.874204361079	945.525090851322	65	42	2	21	[996][M]+		4233															
M569.4343T14.84	M569T15.1	569.434297593258	569.430612725793	569.438615021912	890.422421420953	888.99133749679	909.996559700743	56	36	1	19	[994][M+1]+		3327															
M569.6508T7.09	M570T7	569.650848437752	569.649154340994	569.653481034121	425.241509174088	423.399153124188	427.672452214426	46	33	0	13		[M+H]+ 568.643	38															
M569.7345T7.09	M570T7.1	569.734470134096	569.732052355112	569.736076805476	425.31604369859	422.98503828211	428.732928803577	46	34	0	12		[M+H]+ 568.727	38															
M569.8181T7.09	M570T7.2	569.81809196454	569.81589548819	569.820336722234	425.197635993954	423.288685105012	426.659551718041	39	30	0	9			2095															
M570.2168T8.17	M570T8	570.216800054046	570.214327076343	570.218106084182	490.297846979617	486.469249115594	496.849245135821	41	20	0	21	[995][M+1]+		37															
M570.2192T7.47	M570T7.3	570.219205952206	570.216324476678	570.220328886524	448.459030121318	434.612315883962	450.554866955192	17	2	0	15			1942															
M570.2755T0.7	M570T1	570.275516250822	570.272080084304	570.277010269836	41.9730699254819	36.8696485894847	42.6043547399226	64	42	2	20		[M+H-CH2]+ 583.286	49															
M570.2843T11.9	M570T12	570.284343991537	570.281780782052	570.286395885242	713.90070242969	707.495196221359	721.551203344886	55	37	0	18		[M+K]+ 531.316	7															
M570.3428T6.98	M570T7.4	570.342808940907	570.339847681259	570.344467273599	418.741397614541	417.995500499157	420.180378091406	60	42	0	18	[997][M]+	[M+H]+ 569.334	38															
M570.3481T10.89	M570T11	570.348059540598	570.34397165769	570.349643853386	653.579158371915	653.133060356735	667.59699813196	71	42	0	21	[992][M+2]+		25															
M570.3554T12.28	M570T12.1	570.355403449796	570.35235774482	570.356988737952	736.607478301469	735.670555421372	752.146746753927	50	37	0	13	[998][M]+		275															
M570.3577T11.51	M570T12.2	570.357659157044	570.354597141626	570.359010776423	690.624732926013	690.164338751177	693.022043415956	59	38	0	21	[993][M+2]+		2032															
M570.3577T11.21	M570T11.1	570.357726073001	570.354740767867	570.359226104137	672.722453534675	672.126283589736	674.5643168424	51	33	0	18	[999][M]+		358															
M570.3913T15.74	M570T16	570.391296447164	570.387000470189	570.393435816504	944.37096251669	943.515255687818	945.156169783183	43	23	2	18	[996][M+1]+		4234															
M570.46T12.52	M570T13	570.460013659432	570.456403014381	570.461787735176	751.222992984362	749.12408584183	764.256298188983	69	42	3	21	[1000][M]+		2723															
M570.7204T14.94	M571T15	570.720443292868	570.718227035375	570.722252789353	896.295290682653	895.065586646353	897.646016457735	48	36	0	12			4066															
M570.7967T10.95	M571T11	570.796719295497	570.794222764094	570.798544242611	657.277958451259	654.012178965459	658.538273930265	61	41	0	20	[1001][M]+	[M+H-CH2]+ 583.797	20															
M571.0549T14.94	M571T15.1	571.05485860989	571.053312887461	571.056523114283	896.177351317362	894.320078603711	899.19743540892	43	32	0	11			4067															
M571.2217T8.22	M571T8	571.22169066719	571.217466493391	571.223109907713	493.027246541612	485.485051888902	496.849245135821	26	6	0	20	[995][M+2]+		37															
M571.3003T10.96	M571T11.1	571.300333814678	571.296145683948	571.302554055059	657.519106075979	654.46630443739	658.783827688876	60	41	0	19			20															
M571.3464T6.98	M571T7	571.346366457793	571.344373056513	571.348348393679	418.660926539276	417.948432077656	419.522591747421	54	42	0	12	[997][M+1]+		2096															
M571.3507T10.89	M571T11.2	571.350658600799	571.347406436816	571.352201687377	653.550995481964	653.133060356735	654.486613727819	63	42	0	21	[992][M+3]+		25															
M571.3611T11.51	M571T12	571.361064953379	571.35777500543	571.362554360982	690.654887491248	689.944168037582	692.385916484369	58	37	0	21	[993][M+3]+		2033															
M571.3591T12.27	M571T12.1	571.3591233768	571.357359641427	571.360380584623	736.213155359737	724.590859564546	748.209623754166	44	37	0	6	[998][M+1]+		276															
M571.3614T11.21	M571T11.3	571.361433765232	571.359724879109	571.364578265129	672.679339219451	664.135244526496	674.399462564471	49	38	0	9	[999][M+1]+		359															
M571.4146T14.33	M571T14	571.414630087905	571.41025331344	571.417662043156	859.54522169774	858.007219207729	868.852877244894	34	17	1	16		[M+H-C5H8O4]+ 702.458	54															
M571.4636T12.52	M571T13	571.463597414041	571.460157991748	571.46506519591	751.184221907757	749.272651131101	764.159098954189	65	39	3	21	[1000][M+1]+		2720															
M571.8011T10.96	M572T11	571.801101722771	571.797385968783	571.803613435501	657.791698699519	653.068341122198	659.511108637625	50	32	0	18	[1001][M+1]+		20															
M572.221T8.17	M572T8	572.221021728826	572.216195862584	572.223327990254	490.297846979617	486.469249115594	505.190005853729	25	8	1	16	[995][M+3]+		37															
M572.3012T10.96	M572T11.1	572.301160012444	572.297815254488	572.302855277782	657.555404104809	655.478957315328	666.432634680659	63	41	0	21		[M+Na+NaCOOH]+ 481.32 [M+Na]+ 549.315	20															
M572.3541T10.89	M572T11.2	572.35409936772	572.35222591467	572.355510826288	653.535519413309	653.12236566263	654.277830675778	47	36	0	11		[M+K+HCOOH]+ 487.375	25															
M572.3634T11.51	M572T12	572.363397067309	572.359877916263	572.364811528127	690.5863084246	690.070535196658	692.708601534266	55	36	0	19			2034															
M572.3704T13.79	M572T14	572.370365161727	572.364664137816	572.373726644527	827.121113260559	808.572325184291	838.253548122898	44	34	0	8			850															
M572.3734T11.89	M572T12.1	572.373423365366	572.370429398826	572.375190458683	713.133819613053	712.63551022379	718.854503270468	63	42	0	21	[1002][M]+	[M+K+HCOOH]+ 487.403 [M+H+HCOOH]+ 525.359	7															
M572.4036T12.39	M572T12.2	572.403568743547	572.402111294178	572.405290452731	743.686928024563	741.380983320623	745.920977595751	57	41	0	16	[1003][M]2+		52															
M572.8026T10.96	M573T11	572.80262956826	572.79917186328	572.804347839074	657.519106075979	655.590465131432	659.572932098243	62	41	0	21	[1001][M+2]+		20															
M572.905T12.39	M573T12	572.905033251463	572.903153129299	572.906543123543	743.676724243434	741.043790503482	745.516510344199	49	35	0	14	[1003][M+1]2+		52															
M573.3003T10.96	M573T11.1	573.300322969421	573.297086370077	573.302094086149	657.5580308311	655.25669679521	658.941751473303	61	41	0	20			20															
M573.3764T7.44	M573T7	573.376446335947	573.372841694049	573.378233179871	446.361417897503	432.729994920744	462.18238893334	69	42	3	21	[1004][M]+	[M+Na]+ 550.392	35															
M573.377T11.89	M573T12.1	573.376989494378	573.373509147319	573.378736361405	713.26675664277	703.895528602124	719.215651094704	62	40	0	21	[1002][M+1]+		7															
M573.4367T14.22	M573T14	573.436659952636	573.433092905526	573.438188727052	853.028593091732	852.063032290385	853.984158385333	54	32	1	21			114															
M573.8015T10.96	M574T11	573.801473700004	573.798108611529	573.803215012258	657.635464382617	654.318334574013	658.715270589858	59	41	0	18	[1001][M+3]+		20															
M573.9102T14.82	M574T15	573.910233271017	573.906187644939	573.91169097906	889.352570544778	888.477897117873	891.166566098943	59	42	1	16	[1005][M]2+		3323															
M574.3192T11.45	M574T11.1	574.319206995938	574.316804437672	574.320703094051	687.091442314442	686.544072830219	689.902341053523	50	37	0	13			2035															
M574.3799T7.44	M574T7	574.379944858347	574.376302737646	574.381674652024	446.309826716472	445.61335802003	447.158981325962	66	42	3	21	[1004][M+1]+		35															
M574.3873T13.16	M574T13	574.387310918527	574.385216980658	574.389430212712	789.441024745266	761.757917218755	790.352443997727	67	39	1	12	[1006][M]+	[M+Na+HCOOH]+ 505.386	17															
M574.412T14.82	M574T15.1	574.412008722583	574.407582454525	574.413598239587	889.213179255301	888.248803618213	891.856872940444	53	38	1	14	[1005][M+1]2+		3323															
M574.8777T0.73	M575T1	574.87765245533	574.874288292864	574.879425389866	43.7437728532559	43.2654648008964	44.4929516535994	63	42	0	21			49															
M575.2146T14.17	M575T14	575.214562224328	575.21095707094	575.216119665107	850.392811682731	849.588486085686	853.802459029037	49	29	3	17			3285															
M575.2876T14.84	M575T15	575.287552091768	575.283003595415	575.288622814082	890.342667702482	885.018092640904	896.917706345458	54	39	3	12			3329															
M575.3828T7.44	M575T7	575.382848600368	575.379142130137	575.384458123217	446.228405244454	445.548982252161	447.088580573307	60	40	1	19	[1004][M+2]+		1943															
M575.3908T13.15	M575T13	575.3907751826	575.388962774877	575.39369560657	789.18590480611	772.022735116582	790.419496254879	47	34	1	10	[1006][M+1]+		17															
M575.4153T12.52	M575T13.1	575.415320877287	575.411961647895	575.416913202363	751.430186568125	749.12408584183	781.656721912938	82	42	3	21	[1007][M]+		2724															
M575.416T19.88	M575T20	575.416000762716	575.412620310426	575.417000229397	1193.04543437138	1173.13936383088	1201.059196264	33	14	2	15			3467															
M575.9393T0.72	M576T1	575.939312056454	575.937191469584	575.940623510905	43.3667749598799	42.8392253778459	43.869306222341	44	32	0	12		[3M+K]+ 178.988 [3M+K]+ 178.988	49															
M576.0517T14.14	M576T14	576.051694432397	576.049490049945	576.052586644283	848.289709665963	846.822938453235	851.435619397814	43	28	0	15			3288															
M576.3879T14.82	M576T15	576.387855862738	576.383769934526	576.389525573012	889.383637896718	888.408407536971	890.896331798529	65	42	2	21			3323															
M576.4185T12.52	M576T13	576.418510046374	576.41521793956	576.420133711704	751.225735035009	749.058922535534	764.200678926737	70	42	3	21	[1007][M+1]+		2725															
M576.8471T0.71	M577T1	576.847073517429	576.842691935648	576.84874025946	42.7583939008314	42.1826722600062	43.6836749694233	55	37	0	18		[2M+Na+3K-H]3+ 795.849	49															
M576.8896T14.82	M577T15	576.889563948315	576.885495023158	576.891132288286	889.316423807821	888.591763434386	891.166566098943	65	42	2	21			3323															
M576.9263T19.9	M577T20	576.926310454654	576.922590061218	576.928115364889	1194.24643650308	1179.77115290816	1199.87011069159	63	41	3	18			3468															
M577.01T0.71	M577T1.1	577.010019484967	577.008326229705	577.011560275809	42.3782694902519	41.8282256073442	42.849338965501	42	32	0	10			49															
M577.2122T10.75	M577T11	577.212180638509	577.208730974358	577.213390718937	645.284147570382	643.949314137037	647.061467593066	27	12	0	15			2282															
M577.3911T14.82	M577T15.1	577.391063437819	577.386685349373	577.392487782745	889.383637896718	888.206395843353	891.385316453465	63	42	1	20			3323															
M577.421T12.51	M577T13	577.42100712024	577.418158875295	577.422604381002	750.661365138357	749.12408584183	752.019561769872	41	23	3	15	[1007][M+2]+		2722															
M577.4475T17.38	M577T17	577.44746363536	577.443891318328	577.449265675926	1042.91817978435	1041.21867691507	1044.37649548986	49	31	0	18			3072															
M577.7668T5.44	M578T5	577.766793974391	577.763398683862	577.768630882097	326.4335104508	325.147521636256	327.639329409745	63	42	0	21			28															
M578.2684T5.44	M578T5.1	578.268351198589	578.264973781931	578.270172486911	326.437276600508	325.207232286974	327.639329409745	62	42	0	20			28															
M578.5152T19.92	M579T20	578.515160826851	578.513220945864	578.516763145539	1194.95844860425	1188.96315678558	1199.63735260494	55	39	0	16	[1008][M]+		3469															
M578.7697T5.44	M579T5	578.769727595998	578.766282369319	578.77162228229	326.370127303545	324.841273294102	327.639329409745	60	42	0	18	[1009][M]2+		1153															
M578.9805T6.84	M579T7	578.980524740207	578.978557168646	578.981950515263	410.194431135189	409.479760998638	411.058581640544	52	38	0	14		[M+Na+NaCOOH]+ 487.998	109															
M579.2708T5.44	M579T5.1	579.27080728098	579.26928408815	579.272854343867	326.270910289595	324.899561841483	327.257940242014	50	38	0	12	[1009][M+1]2+		1154															
M579.2955T8.91	M579T9	579.295509469986	579.293987101852	579.296421446637	534.880132577642	508.696480979684	548.14349296764	43	31	0	7			1723															
M579.3149T6.84	M579T7.1	579.314858059264	579.312957018377	579.316191867112	410.195141183554	409.479760998638	411.033062007744	54	41	0	13		[M+H]+ 578.307 [2M+3H]3+ 867.461	109															
M579.4421T17.9	M579T18	579.442106063111	579.44015484243	579.443727385358	1074.14535672386	1071.1540361466	1075.40064480782	46	32	1	13			3983															
M579.4993T19.12	M579T19	579.499341468583	579.49540632801	579.501741712529	1146.94218387288	1144.16627116409	1150.18322998127	51	31	2	18			4186															
M579.5186T19.92	M580T20	579.518638208845	579.516763279052	579.520056352382	1195.42159435996	1188.96315678558	1197.82035188995	52	39	0	13	[1008][M+1]+		3470															
M580.3261T8.19	M580T8	580.326083746829	580.323750751655	580.327909930719	491.48728461955	487.455283961136	494.379683944776	56	41	0	15			37															
M580.3628T12.22	M580T12	580.362844539777	580.359816926366	580.364659069901	733.222862309647	719.817716697696	745.056916131671	64	41	0	15			277															
M580.6222T5.04	M581T5	580.622195784883	580.620663849419	580.624055133967	302.215496341989	301.086024647858	303.38643418477	41	31	0	10			237															
M580.9572T5.03	M581T5.1	580.957203504485	580.955680728212	580.958769252569	302.053953886677	300.954342831833	303.38643418477	41	33	0	8			238															
M581.0518T14.58	M581T15	581.051797666305	581.049634148166	581.058711754197	875.030275153114	864.386068205617	879.187077459204	48	33	0	10			4510															
M581.0739T1.12	M581T1	581.073910715631	581.071240543605	581.075495454853	67.3025328113989	66.8696226620543	67.6796408742168	53	41	0	12			18															
M581.886T0.82	M582T1	581.886022670979	581.883802663038	581.887766047609	48.9289151146377	48.2059490546191	49.696043028087	54	39	0	15			1537															
M582.2095T13.41	M582T13	582.209514088652	582.205807248431	582.211028384711	804.41220043866	802.745881381524	805.389160816071	46	26	2	18	[1010][M]+		185															
M582.2147T10.69	M582T11	582.214678903739	582.210509255203	582.216830879318	641.206966573952	632.704658480946	642.028799652948	66	42	0	18			2283															
M582.2992T10.97	M582T11.1	582.299184715103	582.296229616602	582.301382683935	658.080934015001	657.602897474486	660.637177896371	63	42	0	21	[1011][M]2+	[2M+2K]2+ 543.334	20															
M582.306T7.42	M582T7	582.305981634409	582.303906979084	582.307896518677	445.157478050772	443.023452432334	445.900496575651	54	42	0	12	[1012][M]+		1944															
M582.3192T9.38	M582T9	582.31916298828	582.316549468681	582.320486754597	562.888690863281	562.288045810843	563.888163953122	58	41	0	17	[1013][M]+	[M+Na]+ 559.331	3120															
M582.4056T14.33	M582T14	582.405645882618	582.40185346832	582.407264501756	859.616332454285	858.534221390095	861.579883416743	53	35	1	17	[1014][M]2+		54															
M582.7031T14.6	M583T15	582.703139219088	582.701339872946	582.704381417935	876.199833902213	874.325220488442	880.119872260895	59	41	0	18			117															
M582.7961T10.95	M583T11	582.796090542006	582.793487908751	582.797994812276	656.810203479439	655.001482832458	658.020644507062	42	25	0	17	[1011][M+1]2+		20															
M582.8649T0.73	M583T1	582.864858198228	582.861263647762	582.866625462319	43.8365543941804	43.6266725288017	44.7114548926348	63	42	0	21			49															
M582.9071T14.33	M583T14	582.907133411057	582.903881342415	582.90869280829	859.617710841201	858.408875006808	861.831477586039	45	29	1	15	[1014][M+1]2+		2773															
M582.9471T0.72	M583T1.1	582.947141585607	582.944003339563	582.948642605729	43.3688539871862	43.0701701570268	44.6352741120278	63	42	0	21		[M+K]+ 543.987 [M+K]+ 543.987	49															
M583.0375T14.6	M583T15.1	583.03747871194	583.033882368328	583.038980883208	876.273414998645	874.747447556805	880.119872260895	60	39	1	20			4455															
M583.21T13.39	M583T13	583.210000037281	583.20565013176	583.210994065689	803.67455778614	802.646431637919	804.759270804719	30	13	2	15	[1010][M+1]+		185															
