dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M273.9541T16.56	17.8580914853146	17.8148112010698	17.9433262231485	18.0583742358505	18.047641052995	17.7460779996218	17.7789179789568	17.8312402708973	17.3359753501146	17.7647628348468	16.8330707032146	17.6005218962535	18.0200812367874	17.7623592324168	17.7735757733248	17.7311156003694	17.7899630189167	17.7319066630153	17.8397222586533	17.5386848871771	17.6833720004058	17.7918057957452	17.4912845430287	17.7295612498461	17.4315871792629	17.4880749017326	17.6940495645564	17.366607628689	17.4868629946671	17.9785685345385	17.6226097880196	17.6230669389431	17.8147221527267	17.8921168822589	17.9992846094792	17.8260871105881	18.124957652693	18.0075429988044	18.0941740416851	17.7094654634536	17.761211705503	17.6552608652955
M288.965T16.56	20.1704717579312	20.1242546158371	20.3147845407978	20.4963360673037	20.414429056916	20.2226409364703	20.2915994179848	20.1234330013912	19.6033475252686	20.1556533004184	19.0244250293263	19.9858469317822	20.3191832925757	20.2518266379914	20.1197229100006	20.1716754554545	20.1586788707131	20.0188653356922	20.2640546775034	19.7999831163898	20.0250217162922	20.2767639242061	19.9979903767962	20.2323689192707	19.6753887132416	19.879423277142	19.9931092961995	19.5964816744171	19.7632590128065	20.5327543962926	19.9946122482078	20.078652000199	20.0722735449421	20.3451212035845	20.4730313007274	20.1390551417756	20.517039111518	20.3290579856038	20.4540389812209	20.3231615313424	20.3585842228806	20.0366782459346
M311.9311T16.56	20.5278772018403	20.4656162222931	20.6331110633167	20.8310492548816	20.7294051840196	20.5090093507933	20.5804616809818	20.4375801471806	19.8999770193168	20.4756898354543	19.3316688917231	20.3324293268897	20.6069817368748	20.5593455936934	20.4118902600293	20.4964087422437	20.4398253190446	20.3505281144969	20.617618512399	20.1229351866763	20.3342234265507	20.6330943833047	20.3310327393697	20.5454102873259	19.9929972108807	20.1825549316054	20.2793097552686	19.9061952606424	20.0894550652247	20.8832061889761	20.3062842134182	20.3882769562333	20.3797791509822	20.679181132977	20.7710145991016	20.4585651098646	20.8288784113136	20.6612115888376	20.7989092184425	20.6262817455279	20.6663751900367	20.3088928103671
M324.9207T16.56	16.3890910026097	16.3973301309136	16.6763190271736	16.6784756319285	16.6493172711327	16.4812624387227	16.5769383000341	16.2848507250303	15.0706040868847	16.2415386895942	14.1639550241523	15.7331042290125	16.550738952307	16.6118377882746	16.2931772063171	16.3371741967317	16.2880310517838	16.154416762799	16.2397029904424	15.6484649681859	16.2126400133868	16.2422953529218	16.0215305156457	16.3441921880199	15.4572402506175	15.602792015126	15.8748355161839	15.0421360982893	15.6614212499754	16.9201504129619	15.9823777027987	16.3682996349366	16.3368468360205	16.3608703792976	16.8380879172226	16.4261157703849	16.8381089190896	16.5149255388243	16.7609251769611	16.6866323447159	16.5824239454339	16.2831730887197
M331.971T16.56	18.0321214553378	17.8766526723573	18.184582287298	18.3032896457773	18.2374279352634	18.0320501575801	18.1167921011745	17.9587080833074	17.3623729961807	18.005855300216	16.8632530333758	17.8165120738459	18.2110722059759	18.0591947494794	17.9945624033072	17.9691597518515	17.9681843031282	17.788471049045	18.0815572915896	17.5741320944621	17.8399733376177	18.0531826466041	17.8493812026676	18.0362520708001	17.4969104754887	17.6638559730668	17.8182182020142	17.329856215077	17.5861785273012	18.3140501659938	17.7852950861817	17.9454404253454	17.9259081689055	18.0997374304733	18.3092484407337	17.9108951219982	18.3437554623942	18.1920956480068	18.3003420055246	18.118045749515	18.1503997953408	17.8853154090972
M332.955T16.56	18.0851276791817	17.8644598651594	18.1911383951582	18.2802106011845	18.2784344178598	18.1487644406862	18.194824376173	18.0069276643714	17.5390150030887	18.0374110370785	16.9564572029048	17.7746982727931	18.2750988252016	18.174928661225	18.0318875710339	17.9609216065469	18.0875797023585	17.7794955288219	18.0499285294602	17.6617092601119	18.0115757693527	17.9327445307541	17.833194270482	17.9831536109249	17.5736509919343	17.6832179820012	17.9800498337219	17.4804736401149	17.547376495591	18.1920843143137	17.7936080743165	17.9492896226614	17.9868848171475	18.0103106299367	18.3482530818478	17.9022362213418	18.2556014900908	18.1294477782148	18.2568097245641	18.1934574180745	18.1017672894224	17.9903533558881
M333.939T16.56	18.249049979439	18.0553230296452	18.4691503727217	18.4876828658822	18.4948729785789	18.3930401379333	18.5140192117313	18.3004974992971	17.8096205108005	18.2586240276851	17.3483126908111	18.0799806501259	18.5932075839923	18.4895086167759	18.3109014065246	18.20127909749	18.4190060247665	17.9443741279048	18.265685544306	17.9500218295134	18.2494618751284	18.0883845241195	18.156059491839	18.1860564250806	17.8515423730979	18.0029001529939	18.2447939995311	17.8814980573194	17.7899712244946	18.3925678462148	18.0642222418864	18.3103922985375	18.2757826474463	18.1826444261504	18.6079061893365	18.1095691803874	18.3742627288592	18.352166126137	18.4442469883251	18.5267837639743	18.3037502392106	18.2381649586846
M339.9259T16.56	17.4558120125388	17.3388650027342	17.4928873079235	17.599773237999	17.7615826309829	17.4177367909141	17.3767668007811	17.3540304816679	16.8202499513343	17.4148497588238	16.2968793554751	17.1693464195079	17.5153567411775	17.3675341661907	17.2929825168073	17.3079400282464	17.3650761229294	17.241269122106	17.4191141046297	17.152033219317	17.2732015131661	17.4123379221727	17.0394929121613	17.3077594328819	16.9297255273319	16.9648616205817	17.2712660335063	16.8529724392289	16.9657474286274	17.5340598432188	17.1708840985539	17.2627470994421	17.3228796415317	17.5101124746081	17.5785767439449	17.420286466362	17.7125676977514	17.5680478215664	17.699529875337	17.3721250277099	17.388967514832	17.3123019370731
M344.9169T16.56	16.7227299392888	16.8299128018449	16.9183570810639	17.2327769301632	17.1311213925087	16.7991995105579	16.8721465101891	16.5414115192199	15.4982716642551	16.6304858436453	14.5068963437703	16.1513258055373	16.783651234979	16.7119725249421	16.5973008601545	16.6545833670469	16.6076450997154	16.6639323885491	16.7402988611831	16.0767090602149	16.4080907359404	16.7392925715301	16.4038187179028	16.8403423759649	15.823697615576	16.0852738798416	16.203165268902	15.5023799272851	16.1745065167348	17.3234120164399	16.1644251783836	16.5923234081964	16.6711396429965	17.0323602885233	17.1522229193988	16.8604679242264	17.3330498947007	16.9712361497002	17.1223594354803	16.9622584596496	17.0841683142392	16.6922028991398
M353.9528T16.55	14.0942404021639	13.3698336807818	14.2614812815384	14.3143647915629	14.2004457335842	13.9851402400979	14.1331461743003	13.6893931877256	12.5425061773115	13.9195083975543	10.6975874463128	13.6792753581252	14.2960538039531	13.6156423473388	13.7995830821468	13.2381181798056	13.9075617648593	13.6382122516306	13.9782846411365	12.9336868189976	13.6356747986482	14.0467644612942	13.6826735368413	14.0779186929927	12.9670113103729	12.5786506485949	13.3958374255861	11.7250226702477	12.6316629517169	14.3851853957407	13.2561313812519	13.7836905945417	13.3340428368114	14.1848379200198	14.5449683970829	13.2893185189642	14.3022423579276	13.9506429500967	14.2978976240045	14.5104143873877	14.2557636063878	13.5977842255347
M354.9369T16.56	20.121585941436	20.0094511649604	20.2878541738171	20.3939674682756	20.3670862025397	20.1398285266692	20.2230327488054	20.0024631802782	19.3517438469889	20.0678701786492	18.6782532514431	19.8078608810193	20.2845785841246	20.2075738955883	20.0045049624651	20.0219652706914	20.0626843769536	19.9287496464012	20.1370586460336	19.6398855019748	19.9284083591925	20.1174129036876	19.8701261971107	20.1250931125908	19.5145865841941	19.7184085959953	19.8577695299575	19.3900014519596	19.5785815710588	20.4982916513122	19.8078037040992	20.017463263223	20.0102257713026	20.2169988526226	20.4182767160822	20.0483062257981	20.4387199058528	20.2234386501618	20.3841827541767	20.2679238595672	20.2510568410278	19.9722205962157
M355.921T16.56	20.2746120081393	20.132471967611	20.453339962672	20.4972203122401	20.521443291127	20.3500731237642	20.4488372622658	20.2271856161238	19.5956715357354	20.2723271807423	19.0450444328367	19.976534643625	20.5123424989266	20.4436214651986	20.2521613122824	20.1774625353748	20.3135370025729	20.0362257279928	20.2597086200966	19.8617226064279	20.1481619008056	20.1582708542895	20.0650147677935	20.2659870021539	19.733468545879	19.8917400122543	20.1191933026082	19.6253409879887	19.7521803675327	20.5278312394903	19.9925535839858	20.2425456590594	20.2005647074584	20.2571672393571	20.5960696723064	20.1613317656286	20.5179535720692	20.3565396828005	20.4754466638143	20.4658343752096	20.3594869116528	20.2070144198795
M356.9244T16.56	15.1708647152899	15.2040166432195	15.3399643143185	15.3714932319999	15.4636545274245	15.3262832101144	15.2014844996223	15.0127238351335	14.062738024689	14.8232502567612	12.3815142147191	14.6599672454863	15.2887449565814	15.4029808539824	14.9806471340706	14.9295142549773	15.2782756615931	14.9523797785708	14.8271265208642	14.8102319243045	15.0203903909611	14.9319079638398	14.8997832900563	15.2134503252783	14.3701125075995	14.7486256130093	14.9016775886852	13.8145867547047	14.6427181433391	15.330148169333	14.6181672237653	15.0367071764675	14.9727227012258	15.2329483378432	15.5751943639147	15.1989692556056	15.2979243827638	15.1358657277341	15.5819385130996	15.2717497368567	15.3882416383651	15.0790272816213
