variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M197.9214T17.09	metabolomics_liver_hilic_neg	MX2	hilic			NA												M198T17	197.921449058782	1025.42604536008			28	29	@M154.9156T17.13|+(NHCO)|@M159.9655T17.09|+K|@M199.9196T17.09|-34S|-41K|-37Cl|@M214.9481T17.09|-(NH3)|-NH3|@M241.9115T17.09|-(CO2)|@M258.938T17.09|-(NH3)-(CO2)|@M259.922T17.09|-(H2O)-(CO2)	0.0677371610430946	0.715900212748906	0	-0.134379380850191	0.360139075096241	0	0.438110856306443		0
M217.0831T4.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M217T5.1	217.083088939382	272.905642604055			993	NA		0.298957935351904	0.716100580605112	0	-0.174960208592452	0.80733090307945	0	0.643279619725346		0
M225.1862T1.33	metabolomics_liver_hilic_neg	MX2	hilic			NA												M225T1.4	225.186190408601	80.0570671384637	[289][M]-	[M-H-C2H4]- 254.225	5	147	@M226.1893T1.34|-13C	-0.225385034257634	0.716100580605112	0	-0.506598320501364	0.201823553624676	0	0.77667916734033		0
M129.0922T1.5	metabolomics_liver_hilic_neg	MX2	hilic			NA												M129T2.2	129.09220661767	90.2035958714741			11	NA		0.204071819366472	0.716100580605112	0	-0.312164620125014	0.494130340584681	0	0.710676237944758		0
M727.2161T10.12	metabolomics_liver_hilic_neg	MX2	hilic			NA												M727T10	727.216095788775	607.080620021233	[844][M+1]-		23	NA		-0.22524457111512	0.718320984015115	0	0.146855542602911	0.78822459264658	0	0.908777804051797		0
M437.7779T17.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M438T17	437.777881883387	1026.59255178102	[651][M+1]-		28	29	@M374.7739T17.11|+Na+CH3CN|@M436.7745T17.11|+13C|@M438.7724T17.11|-15N	0.0495414539161931	0.718864486321263	0	-0.0784757205511859	0.478534460781912	0	0.627103270529637		0
M458.1801T8.39	metabolomics_liver_hilic_neg	MX2	hilic			NA												M458T8	458.180083865081	503.199327409342	[673][M]-	[M+Cl]- 423.206	15	339	@M459.1838T8.39|-13C	-1.08243073138759	0.7221837279877	0	-0.406029913559635	0.898213321374411	0	0.464313622007318		0
M309.102T1.52	metabolomics_liver_hilic_neg	MX2	hilic			NA												M309T2	309.101982276332	91.1599182040594			11	NA		1.06832380295925	0.7221837279877	0	1.85632579343245	0.387460622233518	0	0.848218351310044		0
M149.0648T5.15	metabolomics_liver_hilic_neg	MX2	hilic			NA												M149T5.1	149.064753552491	308.841469243507	[122][M+1]-		737	NA		-0.942671010268343	0.7221837279877	0	0.999416398133528	0.659542021435391	0	0.664491913003772		0
M86.9397T4.24	metabolomics_liver_hilic_neg	MX2	hilic			NA												M87T4.25	86.9397161366559	254.190162142939			1	NA		0.235595909202299	0.7221837279877	0	-0.0309034099553642	0.956492351770667	0	0.582353452171756		0
M973.2939T10.05	metabolomics_liver_hilic_neg	MX2	hilic			NA												M973T10.1	973.293868360552	603.166072154603	[926][M+2]-		1677	508	@M972.2921T10.05|+13C|+15N|@M972.7929T10.05|+13Cdb	-0.113626616736745	0.7221837279877	0	-0.0951888978313065	0.741094171643603	0	1.22659744412835		0
M598.1864T10.84	metabolomics_liver_hilic_neg	MX2	hilic			NA												M598T11	598.186417711939	650.339491937094			2113	NA		-0.190005178904238	0.722621307943495	0	-0.177677836186895	0.707298698175455	0	1.30176246453241		0
M510.4614T1.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M510T1.1	510.46139719398	78.7130629597594	[713][M+1]-		5	369	@M509.4581T1.31|+13C|@M538.4927T1.3|-(C2H4)	-0.267703704957754	0.722721743620153	0	-1.70126242634979	7.20259248655039e-06	1	0.658082841801852		0
M279.9959T2.52	metabolomics_liver_hilic_neg	MX2	hilic			NA												M280T3	279.995865276577	151.083007301896		[M+Cl+NaCOOH]- 177.04	25	NA		0.890610161440401	0.723096393552713	0	-5.3421013846234	0.00401366577438958	1	0.569909403965852		0
M516.1689T8.96	metabolomics_liver_hilic_neg	MX2	hilic			NA												M516T9.1	516.168900697203	537.77537412732		[M-H-H20]- 535.177	10	NA		-0.799326562273835	0.723096393552713	0	2.5008360270105	0.125426437925359	0	0.500848476233647		0
M515.8506T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M516T17	515.850578221299	1000.41571841926		[M+Cl+NH3]- 463.872	31	NA		-0.158618104693289	0.723096393552713	0	-0.106644398818055	0.797269373015053	0	0.990221657135651		0
M520.7363T17.13	metabolomics_liver_hilic_neg	MX2	hilic			NA												M521T17	520.736277148849	1027.68533453634			1915	NA		0.124072493803231	0.723096393552713	0	-0.232514521902552	0.4031257639795	0	0.554948660199522		0
M85.6462T4.27	metabolomics_liver_hilic_neg	MX2	hilic			NA												M86T4.1	85.6461926179109	255.965482032626			1	NA		0.320917741755547	0.723456831189861	0	-0.214169578659984	0.786034329054827	0	0.788231263963356		0
M318.5123T10.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M319T10	318.512284258533	614.089425224571			23	NA		0.40344194100172	0.723531885167385	0	-0.824515162415837	0.356327443686586	0	0.367274354790836		0
M443.1073T4.1	metabolomics_liver_hilic_neg	MX2	hilic			NA												M443T4	443.107321314231	245.944969322969			128	NA		-0.485648249145083	0.723786157022467	0	0.383457255479538	0.749522975477194	0	0.587999460125218		0
M192T2.2_2.Methylhippuric.acid.o..	metabolomics_liver_hilic_neg	MX2	hilic	2-Methylhippuric acid;o-Methylhippuric acid|4-Methylhippuric acid;p-Methylhippuric acid|Phenylacetylglycine;Phenaceturic acid|3-Methylhippuric acid;m-Methylhippuric acid|Hippuric acid methyl ester;Methyl hippurate;Hippurate methyl ester	CHEBI:613303|CHEBI:103973|CHEBI:27480|CHEBI:468391	2	a,b	C05598	Amino acid metabolism	Others	Other	HMDB11723|HMDB13292|HMDB00821|HMDB13245|HMDB00859	CID91637|CID97479|CID68144|CID99223|CID14566	C10H11NO3	193.0739	YOEBAVRJHRCKRE-UHFFFAOYSA-N|NRSCPTLHWVWLLH-UHFFFAOYSA-N|UTYVDVLMYQPLQB-UHFFFAOYSA-N|YKAKNMHEIJUKEX-UHFFFAOYSA-N|XTKVNQKOTKPCKM-UHFFFAOYSA-N	InChI=1S/C10H11NO3/c1-7-4-2-3-5-8(7)10(14)11-6-9(12)13/h2-5H,6H2,1H3,(H,11,14)(H,12,13)|InChI=1S/C10H11NO3/c1-7-2-4-8(5-3-7)10(14)11-6-9(12)13/h2-5H,6H2,1H3,(H,11,14)(H,12,13)|InChI=1S/C10H11NO3/c12-9(11-7-10(13)14)6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,11,12)(H,13,14)|InChI=1S/C10H11NO3/c1-7-3-2-4-8(5-7)10(14)11-6-9(12)13/h2-5H,6H2,1H3,(H,11,14)(H,12,13)|InChI=1S/C10H11NO3/c1-14-9(12)7-11-10(13)8-5-3-2-4-6-8/h2-6H,7H2,1H3,(H,11,13)	M192T2.2	192.066797858525	99.4079042549576	[222][M]-	[M-H]- 193.074 [M-H-CO]- 221.072	37	118	@M193.0701T1.66|-13C	-0.237600914477227	0.724833633832836	0	-0.0999457725496704	0.883352696851185	0	1.01852170565682		0
M253.0025T6.48	metabolomics_liver_hilic_neg	MX2	hilic			NA												M253T6.1	253.002458779878	388.795998748791		[2M-H]- 127.01	7	NA		0.213854650259329	0.724833633832836	0	0.0767579989126084	0.904106135029359	0	1.08948275387655		0
M476.2787T1.34	metabolomics_liver_hilic_neg	MX2	hilic			NA												M476T1.1	476.278729234147	80.2772645774205	[682][M+3]-		5	NA		0.0822441044611359	0.726453696984163	0	-0.406627291881581	0.0151526381670379	1	0.505360469790054		0
M189.0963T2.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M189T2.4	189.096347810523	133.89462338355	[214][M+1]-		18	NA		-0.291235562870785	0.726561470669045	0	0.373914518053127	0.584432162513591	0	0.401057957676752		0
M368.8842T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M369T17	368.884239313753	1000.49362564328	[568][M+2]2-		31	NA		-0.115096333897016	0.726561470669045	0	-0.0402454191960544	0.907566514421118	0	0.858375512392928		0
M604.3263T1.4	metabolomics_liver_hilic_neg	MX2	hilic			NA												M604T1	604.326250701608	83.8840405829245	[784][M]-		29	416	@M605.3297T1.4|-13C	-0.07420400957335	0.726561470669045	0	0.497884279323671	0.00176021728952735	1	0.428581677448983		0
M494.326T1.43	metabolomics_liver_hilic_neg	MX2	hilic			NA												M494T1	494.325982633694	85.9187280212423		[M-H]- 495.325	11	NA		-1.01671269513597	0.726877478342581	0	-1.27319715948872	0.581827826621134	0	0.377987647444997		0
M343T1.2_Medroxyprogesterone	metabolomics_liver_hilic_neg	MX2	hilic	Medroxyprogesterone	CHEBI:6715	2	a,b	C07119				HMDB01939	CID10631	C22H32O3	344.23514	FRQMUZJSZHZSGN-HBNHAYAOSA-N	InChI=1S/C22H32O3/c1-13-11-16-17(20(3)8-5-15(24)12-19(13)20)6-9-21(4)18(16)7-10-22(21,25)14(2)23/h12-13,16-18,25H,5-11H2,1-4H3/t13-,16+,17-,18-,20+,21-,22-/m0/s1	M343T1.2	343.228453680592	77.8525772952098			5	NA		0.267377104795315	0.726877478342581	0	0.496479170892268	0.356327443686586	0	0.222093945900481		0
M407T2_Cholic.acid	metabolomics_liver_hilic_neg	MX2	hilic	Cholic acid	CHEBI:16359	2	a,b	C00695	Lipid metabolism	Primary bile acid biosynthesis	Cholate	HMDB00619	CID221493	C24H40O5	408.28757	BHQCQFFYRZLCQQ-OELDTZBJSA-N	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	M407T2	407.28100125701	90.7226087857207	[621][M]-	[M+Cl]- 372.319	11	311	@M408.2844T1.51|-13C|@M409.2873T1.51|-18O|-13C2|@M410.2894T1.52|-13C3|-13C-18O	-0.239102376618106	0.726877478342581	0	0.153928233624704	0.796207131408549	0	0.781116862579782		0
M86.5168T8.68	metabolomics_liver_hilic_neg	MX2	hilic			NA												M87T9	86.5167796822597	520.889347302235			1296	NA		0.230946730581987	0.726877478342581	0	-1.92065436147891	0.000323055024137941	1	0.524286613525542		0
M243.0754T8.79	metabolomics_liver_hilic_neg	MX2	hilic			NA												M243T9.2	243.075365684484	527.606061478131			748	102	@M182.0587T8.8|+(NH3)+(CO2)	-0.194265911376188	0.726877478342581	0	0.34503001250652	0.44157718876182	0	0.566130752144905		0
M87.8742T4.24	metabolomics_liver_hilic_neg	MX2	hilic			NA												M88T4.24	87.8742086422994	254.153034647948		[M+Cl]- 52.897 [M-H]- 88.8737	1	NA		0.191677153613213	0.726877478342581	0	-0.60013365704944	0.130169254377618	0	0.363139906367315		0
M495.102T9.02	metabolomics_liver_hilic_neg	MX2	hilic			NA												M495T9	495.101955715092	540.936295880341		[M-2H]2- 992.217	10	357	@M495.6035T9.02|-13Cdb|@M496.1029T9.02|-13C|-15N	0.185412554523751	0.726877478342581	0	0.0289560610075164	0.966860209572063	0	0.773643111904232		0
M189.0406T10.03	metabolomics_liver_hilic_neg	MX2	hilic			NA												M189T10.1	189.040630013104	602.030018849514			1736	NA		0.180962468281844	0.726877478342581	0	0.520441706339659	0.0811495874326256	0	0.951607323605143		0
M204.0151T10.71	metabolomics_liver_hilic_neg	MX2	hilic			NA												M204T11	204.015119117143	642.827923067013			2067	NA		0.166176737944836	0.726877478342581	0	0.177317194847502	0.660271468029075	0	1.00270160892297		0
M150.9471T17.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M151T17	150.947113960795	1026.31233854778			28	NA		0.0971216259798098	0.726877478342581	0	0.0530193956680272	0.835826129713977	0	0.844043577831648		0
M151T6.1_L.....Arabitol.L.Arabito.	metabolomics_liver_hilic_neg	MX2	hilic	L-(-)-Arabitol;L-Arabitol;L-Arabinitol|Adonitol;Ribitol|D-(+)-Arabitol;D-Arabitol	CHEBI:18403|CHEBI:15963|CHEBI:893310	2	a,b	C00532|C00474|C01904	Carbohydrate metabolism	Pentose and Glucuronate interconversions	Others|Xylose	HMDB01851|HMDB00508|HMDB00568	CID439255|CID6912|CID94154	C5H12O5	152.0685	HEBKCHPVOIAQTA-IMJSIDKUSA-N|HEBKCHPVOIAQTA-NGQZWQHPSA-N|HEBKCHPVOIAQTA-QWWZWVQMSA-N	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1|InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4+,5?|InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m1/s1	M151T6.1	151.061247472409	385.741061171445			7	67	@M152.0646T6.43|-13C	-0.0770237281170481	0.726877478342581	0	-0.0208617554361474	0.935803859981756	0	0.996275446884296		0
M75.0088T7.06	metabolomics_liver_hilic_neg	MX2	hilic			NA												M75T7	75.0087503129353	423.532811081384			3	NA		-1.21247898783425	0.727228849309725	0	-1.5861024275376	0.563468008014658	0	0.745980754492432		0
M321.0554T9.85	metabolomics_liver_hilic_neg	MX2	hilic			NA												M321T10.1	321.05536698041	590.915543409947		[M-H]- 322.061 [M-H-NH3]- 339.077	35	NA		-1.0041344637153	0.727228849309725	0	-1.32421470580664	0.558530208534434	0	0.621233581121403		0
M288.0403T6.77	metabolomics_liver_hilic_neg	MX2	hilic			NA												M288T7	288.040264259532	406.186544143745			2409	NA		-0.40074629765942	0.727228849309725	0	-0.233377853525621	0.828461802118657	0	0.612498621069746		0
M327.07T6.05	metabolomics_liver_hilic_neg	MX2	hilic			NA												M327T6	327.069962045745	363.073900649102			4	NA		-0.362318295466313	0.727228849309725	0	0.318773390197512	0.726575389164558	0	0.198258933534734		0
M87.1678T4.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M87T4.41	87.1677566172324	253.259921061179		[M+Cl]- 52.1911 [M-H]- 88.1678	1	NA		-0.238315729161691	0.727228849309725	0	-0.0450412273497562	0.961721483362552	0	0.29444791333825		0
M591.1795T8.58	metabolomics_liver_hilic_neg	MX2	hilic			NA												M591T9	591.179546788872	514.646373377714	[777][M]-		1300	408	@M592.1833T8.58|-13C	-0.165708243696383	0.727228849309725	0	-0.361996955130923	0.243179444837757	0	0.765380473568823		0
M386.0959T10.21	metabolomics_liver_hilic_neg	MX2	hilic			NA												M386T10.1	386.095870206946	612.624359622878			1709	299	@M386.5975T10.21|-13Cdb|@M387.0922T10.21|-15N	-0.153642082221417	0.727228849309725	0	-0.385938954589328	0.150453087050752	0	0.483358857553788		0
M168T3.2_Pyridoxine.Vitamine.B6	metabolomics_liver_hilic_neg	MX2	hilic	Pyridoxine;Vitamine B6	CHEBI:16709	2	a,b	C00314	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	HMDB00239	CID1054	C8H11NO3	169.07389	LXNHXLLTXMVWPM-UHFFFAOYSA-N	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	M168T3.2	168.066706958804	174.231433603729		[M+Cl]- 133.098	22	NA		0.198558969695625	0.728696740177832	0	0.453123339337747	0.213874612443195	0	0.456444978196299		0
M993.3302T10.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M993T11	993.330248452008	640.359966410663			2145	497	@M990.3234T10.66|+13C3|+13C+18O|@M991.3258T10.66|+18O|+13C2|@M992.3285T10.66|+13C|+15N	-0.158135534180568	0.730038825599673	0	-0.132441987428225	0.749011722004688	0	1.35293907428632		0
M82.0299T2.64	metabolomics_liver_hilic_neg	MX2	hilic			NA												M82T3	82.0299042715247	158.318907559135			1623	NA		0.125244908701578	0.730038825599673	0	-0.211758762342981	0.466045060738327	0	0.674966707651807		0
M237.0917T4.65	metabolomics_liver_hilic_neg	MX2	hilic			NA												M237T5	237.091690287014	278.813472625108	[322][M]-		998	NA		2.80538169527311	0.730613988307591	0	4.52105888798596	0.458090479669122	0	0.629207859550461		0
M554.1387T2.2	metabolomics_liver_hilic_neg	MX2	hilic			NA												M554T2	554.13867416818	131.894598241857		[M-H]- 555.141	18	NA		-1.03840444870285	0.730613988307591	0	1.58778941903988	0.518966609593838	0	0.481816499582095		0
M501.1266T8.76	metabolomics_liver_hilic_neg	MX2	hilic			NA												M501T9	501.126574786536	525.772402150732			1293	NA		1.00222908933774	0.730613988307591	0	2.39153036974108	0.194348928446392	0	0.965847075305301		0
M286.0339T3.15	metabolomics_liver_hilic_neg	MX2	hilic			NA												M286T3	286.033853900988	189.290321816117		[M-2H+Na]- 265.061	22	NA		0.909783932438543	0.730613988307591	0	1.58658338602368	0.406567709374649	0	0.391509246967078		0
M366.0803T6.15	metabolomics_liver_hilic_neg	MX2	hilic			NA												M366T6	366.080296058075	368.94730943721		[M+Cl]- 331.113 [M-H]- 367.089	309	NA		-0.552367003461303	0.730613988307591	0	-4.395378651086	9.31059021594009e-08	1	0.32942821129723		0
M231.9923T10.45	metabolomics_liver_hilic_neg	MX2	hilic			NA												M232T10	231.99234181131	627.022340135441		[M+Cl]- 197.023 [M-H]- 233	26	NA		-0.240750205121021	0.730613988307591	0	0.325178241049443	0.571822376468902	0	0.60558643808801		0
M326.5763T10.22	metabolomics_liver_hilic_neg	MX2	hilic			NA												M327T10.1	326.576331147182	613.016232227343	[505][M+1]2-		1708	NA		-0.217258059676162	0.730613988307591	0	-0.399161810450341	0.375267168448247	0	0.792093345620894		0
M176.0388T2.38	metabolomics_liver_hilic_neg	MX2	hilic			NA												M176T2.1	176.038775786312	142.975278121055		[M-H]- 177.04	25	NA		-0.180137626140247	0.730613988307591	0	-0.897405720524574	0.000640697555509957	1	0.654102286653697		0
M802.0286T9.25	metabolomics_liver_hilic_neg	MX2	hilic			NA												M802T9	802.02861732824	555.138433374477			6	417	@M704.0519T9.26|+(H3PO4)	0.172717334314274	0.730613988307591	0	-0.799930523136082	0.0267786153349467	1	0.859715450809833		0
M355.1012T5.58	metabolomics_liver_hilic_neg	MX2	hilic			NA												M355T6	355.101245388446	334.719230836739			367	NA		-0.156637973016869	0.730613988307591	0	0.180113163124259	0.641628908250378	0	0.803256325209056		0
M801.7365T10.31	metabolomics_liver_hilic_neg	MX2	hilic			NA												M802T10	801.736491455447	618.346646033065	[870][M+1]2-		26	474	@M800.7351T10.3|+13C|+15N|@M801.2355T10.3|+13Cdb	-0.150680715531754	0.730613988307591	0	-0.423417066356395	0.102079787900131	0	0.684842176454736		0
M194.0684T5.88	metabolomics_liver_hilic_neg	MX2	hilic			NA												M194T6	194.068410492871	353.014929280231		[M-H]- 195.079	4	NA		0.149703854305692	0.730613988307591	0	0.304482710329438	0.303628555914607	0	0.176833793508316		0
M473.8598T16.67	metabolomics_liver_hilic_neg	MX2	hilic			NA												M474T17	473.859751134881	1000.46281240007		[M-H]- 474.871	31	3	@M401.8712T16.67|+(CO2)+(CO)|@M451.8778T16.68|+Na	-0.130328195680866	0.730613988307591	0	-0.139251694862065	0.668866093437343	0	0.927431000527676		0
M660.6672T17.03	metabolomics_liver_hilic_neg	MX2	hilic			NA												M661T17	660.667164658485	1021.5563734184			1938	NA		-0.121370861127943	0.730613988307591	0	-0.144243923372846	0.619689073509122	0	0.747167731606212		0
M468.8558T16.68	metabolomics_liver_hilic_neg	MX2	hilic			NA												M469T17.1	468.855802906055	1000.61402006288			31	NA		-0.114344984991947	0.730613988307591	0	-0.0558876603120826	0.85894268674316	0	0.843034165342991		0
M130T4.1_L.Leucine.Leucine.L.Isol.	metabolomics_liver_hilic_neg	MX2	hilic	L-Leucine;Leucine|L-Isoleucine;Isoleucine|L-Norleucine;Norleucine	CHEBI:15603|CHEBI:17191|CHEBI:18347	2	a,b	C00123|C00407|C01933	Amino acid metabolism|Miscellaneous	Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation|Miscellaneous	Isoleucine|Leucine|Miscellaneous	HMDB00687|HMDB00172|HMDB01645	CID6106|CID6306|CID21236	C6H13NO2	131.0946	ROHFNLRQFUQHCH-YFKPBYRVSA-N|AGPKZVBTJJNPAG-WHFBIAKZSA-N|LRQKBLKVPFOOQJ-YFKPBYRVSA-N	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1|InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1|InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)/t5-/m0/s1	M130T4.1	130.087438145624	217.431558577326	[88][M]-	[M-H-NH3]- 148.118	8	NA		-0.0945288772483686	0.730613988307591	0	-0.0651395059996496	0.800214290929682	0	0.720776418734699		0
M214.9481T17.09	metabolomics_liver_hilic_neg	MX2	hilic			NA												M215T17	214.948119534862	1025.5786511433			28	29	@M154.9156T17.13|+(NH3)+(CONH)|@M197.9214T17.09|+(NH3)|+NH3|@M258.938T17.09|-(CO2)	0.0726989829976432	0.730613988307591	0	-0.159104213644115	0.332125769061605	0	0.403834317447681		0
M240.8578T17.11	metabolomics_liver_hilic_neg	MX2	hilic			NA												M241T17	240.857834335417	1026.78473997029			28	29	@M236.8615T17.1|+44Ca|@M238.8596T17.11|+34S|+41K|+37Cl	0.0450181433276899	0.730613988307591	0	-0.0470130079119446	0.679761304878083	0	0.803650739067221		0
M417.0789T4.12	metabolomics_liver_hilic_neg	MX2	hilic			NA												M417T4	417.078876264446	247.39917960524			90	NA		-0.323313597834989	0.73090369876188	0	0.137448269420684	0.861278977614106	0	0.186351652897295		0
M104.0435T2.97	metabolomics_liver_hilic_neg	MX2	hilic			NA												M104T3.2	104.043509531621	178.434703437649	[48][M+1]-		22	NA		-1.75087518552065	0.731142253987742	0	1.58652218614153	0.724887580332077	0	0.389199144015692		0
M178.0259T2.43	metabolomics_liver_hilic_neg	MX2	hilic			NA												M178T2	178.025931124158	145.546725153688			25	NA		-1.04619160504903	0.731142253987742	0	-1.68651403768245	0.458904380204813	0	0.658052776505884		0
M88.8207T4.23	metabolomics_liver_hilic_neg	MX2	hilic			NA												M89T4.22	88.8206874946149	253.58322942545		[M-2H+K]- 51.8731	1	NA		0.158479705560737	0.731142253987742	0	-0.0781262621067782	0.839671670065186	0	0.754989855110285		0
M193.0289T3.56	metabolomics_liver_hilic_neg	MX2	hilic			NA												M193T4	193.02892397523	213.864934279793			8	NA		-1.79009652226942	0.731886034781113	0	1.48915815320491	0.746402779164527	0	0.823738342535092		0
M226.0345T9.52	metabolomics_liver_hilic_neg	MX2	hilic			NA												M226T10	226.034526146391	571.207498711894			17	NA		0.231967952098017	0.73221231139303	0	0.0154872014041452	0.993402408851254	0	0.469811223115447		0
M178T2.1_3.succinoylpyridine.4.ox.	metabolomics_liver_hilic_neg	MX2	hilic	3-succinoylpyridine;4-oxo-4-(pyridin-3-yl)butyric acid|Hippuric acid;N-benzoylglycine	CHEBI:66951|CHEBI:18089	2	a,b	C019569|C01586	Amino acid metabolism	Phenylalanine metabolism	Other	HMDB00992|HMDB00714	CID437|CID464	C9H9NO3	179.0582	JGSUNMCABQUBOY-UHFFFAOYSA-N|QIAFMBKCNZACKA-UHFFFAOYSA-N	InChI=1S/C9H9NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H,12,13)|InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)	M178T2.1	178.05106463637	133.189159448253	[181][M]-	[M+Cl+NH3]- 126.049	18	NA		-2.03034938266589	0.733162840170693	0	-1.2599532335962	0.822042185880718	0	0.404894070963622		0
M277.0503T2.32	metabolomics_liver_hilic_neg	MX2	hilic			NA												M277T2	277.050272246546	139.38212437467			18	NA		1.55851791736037	0.733162840170693	0	1.48841670840481	0.71587216406319	0	0.961072702164217		0
M317.1014T6.61	metabolomics_liver_hilic_neg	MX2	hilic			NA												M317T7.1	317.101397187609	396.526485575905		[M-H-CO]- 346.1	7	204	@M281.1245T6.62|+(HCl)	-1.00584919995816	0.733162840170693	0	-2.82369403310319	0.107176609452145	0	0.616142447986051		0
M296.2308T1.32	metabolomics_liver_hilic_neg	MX2	hilic			NA												M296T1.1	296.230844871734	79.4236443955605	[433][M+1]-		5	NA		-0.974218522021292	0.733162840170693	0	1.59052468168207	0.494130340584681	0	0.536294107787675		0
M228.5862T8.4	metabolomics_liver_hilic_neg	MX2	hilic			NA												M229T8	228.586165904352	503.799691533732		[M-H+Cl]2- 423.206	15	NA		-0.970247301184143	0.733162840170693	0	-0.232778037140758	0.950644053094972	0	0.397625197683106		0
M296T2_5..Methylthioadenosine.5.	metabolomics_liver_hilic_neg	MX2	hilic	5'-Methylthioadenosine;5'-Deoxy-5'-(methylthio)adenosine	CHEBI:17509	2	a,b	C00170	Amino acid metabolism	Cysteine and Methionine	Methionine	HMDB01173	CID439176	C11H15N5O3S	297.08956	WUUGFSXJNOTRMR-IOSLPCCCSA-N	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	M296T2	296.082592681074	113.615547113905			39	NA		0.926288869345715	0.733162840170693	0	-0.614075718620931	0.797269373015053	0	1.02043594494901		0
M227.1041T2.55	metabolomics_liver_hilic_neg	MX2	hilic			NA												M227T3.1	227.104078199931	153.081015323131			1809	NA		-0.366780584730623	0.733162840170693	0	-0.348688300485552	0.717008999920266	0	0.645708681900694		0
M160.0073T3.01	metabolomics_liver_hilic_neg	MX2	hilic			NA												M160T3	160.007308858199	180.683853726062			22	NA		0.324099821883674	0.733162840170693	0	-0.586387280864271	0.449376229122871	0	0.564289475909757		0
M229.1434T11.38	metabolomics_liver_hilic_neg	MX2	hilic			NA												M229T11	229.143422136896	683.050783695633			2301	NA		0.281697673899302	0.733162840170693	0	-0.00950450731515673	0.982970411864345	0	0.889380624735999		0
M570.145T8.99	metabolomics_liver_hilic_neg	MX2	hilic			NA												M570T9	570.144965961707	539.419218293366		[M+Cl]- 535.177	10	NA		0.272601194067608	0.733162840170693	0	-0.867003725461583	0.14077912217063	0	0.843649309140171		0
