dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M407.0434T1.19	13.9693818673069	13.9103213529235	14.786965643232	13.3232317050013	14.0302529116698	13.8070776330753	13.9889462973812	13.5844448069944	14.249976379163	12.8011977147249	14.0356448719647	13.7407447354792	14.7284454061014	14.0320450099891	14.3737392388961	15.069240648588	14.7999665479085	14.7250666265065	13.8813857760221	14.4458038530522	14.7229372365362	14.4372306974845	15.2131016524788	13.6505376868987	14.8368873496807	15.1562221270411	14.6661678580446	14.6653031044707
M639.9123T9.87_3	12.6919802889968	12.77910479586	13.1238660798532	12.7246646430096	12.6970981447018	13.2056457715087	12.2497746813102	12.4665400755756	12.5344150671448	12.7093695361847	12.5627871659761	12.3814868829351	12.5958225034134	12.1863241550308	12.5503279139791	13.1626236859135	13.2737336022339	12.9552368585589	12.8807605343642	12.7266867316832	12.8896104538165	13.1338751394706	13.2126574484956	13.0668129980004	13.2190014322585	12.8821484787824	13.2015274141408	12.5395758396585
M518.2881T12.85	11.8472232198621	12.4014486764656	11.9651692293781	11.8746224918122	11.7625470482956	11.6593484286796	11.0805923627758	12.1215387504759	12.3577906463978	12.974831114461	12.9909470132101	12.0230318536965	12.0972828148369	12.6603656581486	13.0050617413123	13.0592293312304	13.6800090540176	12.1867591846803	13.3192974111295	12.8358598709495	13.0183594702267	13.8113892182906	13.527030691418	13.4229727487341	11.8164024954568	12.8546033939089	12.9044795360284	12.8432147951961
M130.0651T9.61	13.7965075094587	13.9220445217509	14.3405276940897	14.4151727869208	13.8421767801344	13.6602242375348	12.6722148621248	13.5379563322757	13.6121085882371	13.3464663024694	13.5131856630355	13.3516002494863	13.9087410223036	13.4326697396716	14.0957385991799	14.1176197004006	14.3068187478854	14.1181848608988	13.6585587980879	13.9010332930266	14.1252760816223	14.3037854306157	14.252336274782	13.9467031382392	14.4913690140219	14.3887642738718	13.8134675055466	14.4155922232158
M998.3137T0.79	11.5272971379872	11.1135186034013	11.8772119976899	12.1283283232952	11.7596320411988	11.3808750964228	11.6282174676471	11.8704006666419	12.267302494037	11.0310060541055	11.5110047879623	11.5418098301355	11.5669933448705	11.6665928595385	11.5953490070299	12.1525311100545	11.8328784011375	12.3778054643785	11.9356823094441	12.2154907459496	12.14090428408	12.3119628199767	11.8613609260214	11.8258011188752	11.9122454562801	12.0120594899404	12.2977218366684	11.9373193971734
M257.0745T1.01	12.4146827877472	12.9811586516013	12.5296755399449	12.1322204035277	12.7143380279138	11.934855839009	13.788719691095	12.1672558936215	14.1837571328657	12.7725638837723	12.7082651740011	13.2999091468902	11.8453528899805	12.8706712307802	14.1441345986746	13.9268395018504	14.6886687370187	15.1348953950526	13.6257481050995	13.1680816552733	14.4268085858643	14.7081850269928	15.3841938804988	15.4952025439883	12.806233092816	12.9609234097467	14.9037653369846	12.2740892952256
M363.1629T18	14.4876361356659	14.3710454723151	14.4255432426411	14.2605624353772	14.417528178929	14.5463435555886	14.21208901944	14.3876202026906	14.3390635948582	14.6328223647546	14.3183206118047	14.2686860946495	14.4381638793622	14.4020435894497	14.1704453544413	14.378395731814	14.3232575118887	14.3703711007735	14.1144742605022	13.9934389316867	14.1658435699161	13.9051738284115	14.1682713083904	14.0344643365107	13.7779110186968	14.2099704396245	14.0428987642417	14.1493476191675
M233.0922T9.22	11.369038703985	11.9759250408121	12.4810762617419	10.7621634210291	11.0104359462159	11.7277606098723	12.5328984148797	12.394183295664	12.5786335759407	12.2812312462916	11.9995144290429	12.6028015568696	10.8124163873144	9.82003054465988	12.8598171887398	12.6561249606803	12.2652034009652	13.8574930916026	12.3204268180205	13.6925113995309	12.7809648913202	12.2306450605159	13.4020953615053	11.9873046631992	13.2198073623164	13.298548651304	12.8555047474069	11.9726046873062
M310.1134T1.18	16.2741454202739	15.4282391453976	15.8063707597703	15.7222016823156	15.45865484944	15.9001138610056	15.476376585006	16.0769031288498	16.1059382495181	14.945967682992	16.1524321983873	15.8430288230852	15.6557181176573	15.5765983800205	15.9927410373832	16.7980795238075	16.2674253257653	16.5034954455229	16.1208290036955	16.5890529278992	16.0148288910793	16.2800002219822	16.4622231266377	15.5841099886587	16.1533066069597	16.239337176123	16.4213434119223	15.8547365370331
M278.1242T1.18_2	11.4468088446157	11.6389459113039	11.4121813250929	11.3642905967642	11.2465840834549	11.269003774522	10.3918737583103	11.3732250729717	11.4794119988434	11.6852871517647	11.2838010139305	11.214233060353	11.4818854129964	11.3459638488285	11.347448592863	11.8450724068628	11.6366077006165	11.9440807337211	11.3335313662011	11.4446047722851	11.6042634989792	11.778383962169	11.7545091947401	11.3007669603436	12.0356926468471	12.0325117248658	11.4802630076952	12.3994264173326
M314.1584T15.99_2	12.2933254957336	12.3219155613897	12.5056343318227	12.43312415162	12.7948892827572	12.9269258830671	12.4455130912238	11.9284373938367	12.5021570296687	12.2701023981723	12.3763763744674	12.2059672331491	12.4460342833501	12.5400595483208	12.3546154637872	12.3254238073235	12.0401423695494	12.3495350135859	12.0478343378839	12.1680308382902	12.1935794159516	11.9715344534644	11.8807931241103	11.5797385921514	12.1522028149067	12.327332688739	12.0840330439508	11.945289041154
