dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M887.886T9.66_2	10.4544905086074	11.3370490059484	10.9998348370573	10.8695378969492	10.2345533432579	10.4320538727095	10.8930043868861	10.3899911909428	10.2027673198154	10.9825965494968	10.6016313349387	10.7845075290744	10.8311024688414	10.1668438683406	10.2709574730214	10.8667248715446	10.5106123341374	10.6038019718929	10.8562841715891	10.4689990225398	11.0781689039563	10.6822778558665	11.3328108380501	11.4808838367394	10.3209113026951	11.0395377200313	10.3954079946099	10.6320523820651	11.244956713141
M331.1621T1.18_3	12.4319673891632	12.3703728279318	12.0603219419265	12.8084463101366	12.3453629852562	12.519415867535	12.7634954240989	12.1481791844752	12.4176454883327	12.2815416644973	12.4040137340618	12.733333294655	12.5562758032369	12.3241095743336	12.7577931031772	12.5631052861769	12.3551075605451	12.638886082928	12.7444393055237	12.7680309013274	12.0954352290964	12.908186528219	12.5365384849645	12.1435967709663	12.9246034635328	12.4756584126339	12.3891914932203	12.1805734802889	12.627878208189
M251.1028T8.98	14.7693870448987	13.9234022537408	14.049557096823	13.4934270249523	14.4179151140323	15.3201880049875	13.4834272136053	14.5741840835774	14.8663632745109	14.2825930208429	13.6185053049373	13.4816720926746	14.6314286237567	13.7563321512445	15.1487184694488	14.778174192671	15.2003224491437	14.536802296052	14.4921790116588	14.7191463768891	14.0875582596731	14.0806311335239	13.5679647228325	13.3001401199551	13.220682683236	13.606031277598	14.5412049871078	15.0245992729502	13.9802097236326
M482.3244T14.52	16.5579319287793	17.1104686934805	16.8457970767226	17.0853252288016	16.5212715888816	16.6899523342273	17.0554939912723	16.7395955029972	17.136003044427	17.0638057082222	16.8379219657092	17.0003866345755	17.0591429952078	16.5019614715991	16.9588263952581	16.9553208188506	17.0680081102208	17.0435145829358	17.1100319429549	16.8824468413497	16.806989677504	16.7535581609599	16.9230449194418	17.3438859933105	17.0440397434132	16.8573272950344	17.0726517148262	16.6453148319276	16.8950835825787
M499.2021T15.23_12	11.9068314617538	12.1809597749328	11.9761279379729	12.1769585429507	12.0956364180462	12.0866773426742	12.1420001571906	12.1543010179392	12.1505229243437	12.04009729402	12.052818011865	11.9097373779793	12.0681822462432	11.8998601366037	11.0426405757559	12.0054567198156	12.0286957744186	11.7901094439134	12.1079808465237	12.0229911938142	11.9743910319784	11.9949875316999	11.9324231043054	12.3948167760846	12.2898037825296	12.1473123713821	11.9127751475251	11.9076540349044	12.1172534122545
M68.9933T0.65_1	17.2769495753536	17.3829459619154	17.3345233935797	17.2545886255498	17.2371923839036	17.3158088722182	17.3464279030844	17.2651381483692	17.2576741569767	17.2583114205324	17.2524291447567	17.2509312897608	17.2190080787067	17.3017261770562	17.0488890202647	17.2512927122345	17.2520414936973	17.3786504854119	17.292265533608	17.2684461780407	17.2164884717916	17.311756524556	17.2414318135803	17.284662945319	17.1553707932313	16.9483207235574	17.2250822251648	17.324705157611	17.2941999611243
M407.7487T16.39	14.5583988278685	14.6562508091595	14.4851586593983	14.2084283130764	14.1798276081782	14.7984004661557	11.6010988958152	13.2370373061129	15.2764674446532	14.2953768846226	14.2447822629279	14.5134000590074	14.2693847202166	9.27500764699931	14.737396315773	NA	14.4539564854371	14.6028082883371	14.6538302071191	14.5935360167791	14.0844790641435	14.1026443115589	14.4167264996281	14.2946515533726	14.8991257293322	11.1073020352343	14.4173775880305	15.4187216070092	14.4112167658266
M655.3324T9.18_3	11.9974126108937	12.2739767208508	11.9841169409775	11.4477995313183	11.3623211474121	11.3263010411526	12.7688255950917	11.5534240315708	10.8525078545527	12.1700466419926	11.9343055298226	12.2545451729377	12.0278016057638	11.5270983120036	12.0367066025766	12.1057744196023	11.5995936819955	12.3221536286275	12.1267728560521	11.9976068829064	9.18636727088711	9.3149276498234	10.4419003179073	12.3850680916141	11.9701451234487	12.2168378056666	12.3018177609943	11.9729547753648	10.4026527855711
M660.4896T15.42	10.3791832932355	10.4476973008234	10.8761568701877	11.0913344180787	10.289375749829	10.9437134844161	10.7698690967223	10.3631849969585	11.5512468419428	10.874929315519	9.8962741404483	10.6479054853198	10.6946016143741	10.7222648290505	10.0955252672009	10.5660506684075	9.8565044815241	10.9265464889836	11.4777069759599	9.76672500224113	11.8168088555046	10.2197683763584	10.6343608647298	10.1746010446279	10.0646202505732	10.9458626218118	10.3828643466137	9.90191690272294	10.5667894754328
M554.4081T15.32	11.4405964106467	11.2400601850801	11.0097003677135	10.5249646970888	11.1683439164967	10.1305064509718	11.0400682828628	10.0345386016226	11.2367840095989	10.9816978909465	10.5533282831268	10.8646299727309	10.9798334897632	10.1698164417839	10.2512007916453	10.3648534425227	10.0462658454283	11.1774246646987	9.83461761569619	11.22080991965	10.9495263534534	10.9826095755134	10.6057956637362	10.8809817974986	10.3714122206098	10.8893445593209	11.3368709160623	10.6386722594679	10.068265091303
M976.8043T10.73	11.0795642954883	10.9125381115619	11.2435598091874	11.2266205602312	11.1423385447724	11.1801364498778	11.0013426937417	11.9669662398327	11.918347920404	10.7628791710673	11.8179756643696	10.8503247508773	10.9445555342354	10.9991972870546	10.7787521810523	11.06249367202	10.8945963404727	10.7065907750201	11.8548247521107	10.8656590577913	11.6259492743074	11.3739465002184	11.0371175689664	11.1523123143988	10.9816980860761	11.7238003848227	10.5046905151564	10.7727850426259	10.7349681297349
M344.0934T0.89	13.5980875724652	14.2284895183182	13.7355640222052	13.4271587008781	14.0343607895936	14.1512689655126	13.3378979970604	13.9176478354524	13.6658885898959	13.8198011539145	13.110457753386	12.6586971440554	14.1142810654765	13.8569094580565	13.3607611369483	13.8497076244253	14.2584536808967	13.2480183313996	13.8148711479427	13.3087921423956	13.2650284345137	13.6836116397519	13.2323271293547	13.5696202408855	13.5684051923893	12.9599927361745	13.8410784302341	13.5673396763834	13.653348906503
M276.1445T1.2	12.8763805404785	12.7166834335839	12.1632546577529	12.0429117262269	13.0157678335358	13.0058592551565	12.5142094591491	12.6569781964663	12.5837938519719	12.063624318136	13.3423722957716	12.3140503611163	12.7847771914451	12.2663879800047	12.5723766817788	12.4480833337862	12.9049955652465	11.993460231618	12.7115672985157	12.2836625065015	12.1100933219716	12.298783292754	12.4210458949621	12.113842742337	11.9759278087038	12.7926416012559	12.7874984520252	12.9608439334992	12.4533343849876
M665.6416T9.8_1	12.0791198320785	12.175085563861	12.8973164557069	12.1348323617888	12.0451694103799	12.2801603090922	12.4839381616978	12.2280303822741	11.9404777100888	12.173975872051	11.1449906201742	11.5471646291192	12.0875220372274	12.1646652121228	11.9535741993141	11.7981523177887	12.1319803544339	11.9482908914135	12.2631477528771	12.3237769390525	12.354673612762	12.5879263271139	12.6449423404704	12.5486386258463	12.2917174994158	12.5252906346033	12.0035354487004	11.8136281201893	12.3162733534184
M896.3313T0.79_2	12.0823216117967	12.0863362452985	11.8823439112923	12.0135638007988	11.9180153784191	11.8963192920465	12.3596414546576	11.9624343804497	11.9090743210864	11.6127628870256	11.6856030074186	12.6847002426442	12.2262340398286	11.7841357551358	12.0907913805067	12.1531212802958	11.9468637464454	12.4827536124907	11.9046248694966	12.1351469952853	12.2912479130271	12.4292765242995	12.3719279854138	12.1642124161258	11.8932834150903	12.1127441451746	11.6193029536601	12.3509476642229	11.7631569010023
M170.0616T0.88	13.8183081570346	13.8223682729472	13.3918653856672	13.1161773550281	14.0809878573742	13.4605447229873	13.3603244150686	13.9340029903647	13.4062859519682	14.0194827039954	13.8104685404494	13.7091652680073	14.1749290681332	13.990671199419	13.7792861238592	13.9795263421102	14.0559908694937	14.0507677463121	13.5914814175399	13.2779147453958	13.981358094256	13.6586497234543	14.0390462182057	13.9234529927492	13.5185194586852	13.9197522188074	13.9547299586132	13.706234786966	13.9000603108937
M617.9185T0.8_1	12.869257732754	13.2301424691681	12.781044838389	13.8632131794133	12.7282075848525	12.8888015242971	13.2443659919272	12.8798749975871	12.9881165064605	13.2590135720382	13.6678008369143	12.9163229684744	12.8597273404	13.2813331547759	13.1948691333697	12.5687815243115	12.9504266862894	12.8087666649377	12.59846467888	13.0656255783674	12.9481801129706	13.0549510399282	13.2042118824153	13.2052767721614	13.3466323512625	13.2088116435589	13.2435675283062	12.9602957539794	12.7850131814142
M109.0286T0.91	16.1214032777791	16.307367821196	15.9748999466574	15.783846339984	16.4254976200676	16.2950456227552	15.8754123400993	15.9724461772377	15.9120107716687	15.8132217853248	16.1550482532392	15.6132706792803	16.2489106185333	16.1514683885669	16.8021295216497	16.3158761649065	16.2585745004769	15.5821042278214	16.394298091678	16.0678638567274	16.2034320226164	16.1563213205029	15.8547051056189	15.7163715678019	15.927547755648	16.2131305484553	16.285046947907	16.3057127587682	15.9851868982619
M844.1644T0.81_1	13.7592737096425	13.4708131319429	13.5188821421667	13.8972128131446	13.6217998990362	13.106019002069	13.797173770038	13.7344269547588	13.6399522483828	13.6046431101475	13.6640123955295	13.8060187013861	13.6346284693203	13.3728425661718	13.5826701630461	13.697329038457	13.1199195852252	13.8114477597784	13.8629790118361	13.8010142406325	14.1171621321427	13.833450407007	13.8034905754838	13.7374399167172	13.5501177904392	14.0154576177191	13.6638127559798	13.4349941244893	13.5844519592183
