variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M283.2643T11.78	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M283T12	283.264334744952	706.929288956258			1096	256	@M499.3504T11.7|-(C6H16O8)	-0.28337474007974	0.642513779815386	0	-1.28267014790281	0.153053161446747	0	0.0994737999473259		0
M321.1669T1.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M321T1.8	321.166929632475	69.9662023332183	[555][M]+		50	331	@M322.1698T1.16|-13C	0.217957250710501	0.642513779815386	0	0.121972784585452	0.85506238391944	0	0.456840718648273		0
M267.1348T1.09	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M267T1.3	267.134798165696	65.6034906050785		[M+H]+ 266.127	7	NA		-0.0739613613793182	0.643040824529908	0	-1.74935693491544	0.000141719237517321	1	0.00668590564869785		0
M255.9401T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M256T1.2	255.940062180306	39.3619632975042			10	NA		0.0694024042259951	0.643054477562953	0	0.0159450816491784	0.932083369905985	0	0.48089476245603		0
M343.6788T2.6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M344T3	343.678810400209	155.919288495536			82	NA		-0.373683200629094	0.643327617298753	0	0.194158058260923	0.889564292702102	0	0.368459813292347		0
M137.0607T5.53	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M137T6	137.060671362677	331.983108535092			79	NA		-0.0992127701804062	0.643572595616762	0	-0.382015889014072	0.217016002120938	0	0.251011493927897		0
M230.6614T3.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M231T3.3	230.661407872754	199.524193333219			3134	NA		-0.660250674104267	0.644530453201119	0	-1.13500750997352	0.568889884972112	0	0.200670198061688		0
M602.4489T17.53	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M602T18	602.448888522296	1051.64961392019	[1225][M+1]+		37	NA		-0.328680163638499	0.644736867086848	0	-0.311050160478937	0.759539880606889	0	0.174084623358979		0
M522.3323T5.57	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M522T6.1	522.332288965877	333.914824042232		[M+2K-H]+ 445.419	79	NA		-0.188893197712479	0.644931637276897	0	0.112771395630272	0.870611884267154	0	0.261910636536982		0
M294.9177T3.46	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M295T3.1	294.917661439154	207.751088660155			3118	NA		-0.128316534251754	0.644931637276897	0	-0.302411644349451	0.432814253342184	0	0.20353141119605		0
M420.1821T5.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M420T6	420.182050933745	343.231954656703		[M+Na]+ 397.187	58	NA		0.401756993578658	0.645282402525995	0	-1.48203819813271	0.0329934517175534	1	0.366127260335028		0
M658.0254T4.55	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M658T5.2	658.025441128837	272.836480076623		[M+Na]+ 635.034 [M+H]+ 657.012	77	NA		0.118264103449846	0.64551304918548	0	0.70134686538735	0.0727165616497227	0	0.209184378673694		0
M130.5227T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M131T1.1	130.52268431254	39.4007167012363		[M+Na+K]2+ 199.094	10	NA		0.103724302089589	0.646744512421068	0	-0.217944211203434	0.353124107263332	0	0.552537080603925		0
M680.7796T5.53	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M681T6	680.779584529469	331.929513037644		[3M+2Na]2+ 438.518	79	NA		-1.8661733196009	0.647151557983168	0	2.04160371793782	0.714716619972306	0	0.309774004683409		0
M139.5279T0.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M140T1	139.527943521877	39.5192101193626			10	NA		0.101034278368036	0.64781237808145	0	-0.185188557343128	0.447458864076011	0	0.552572971118596		0
M281.1002T2.99	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M281T3.1	281.100176735192	179.265880982647			57	NA		-0.374334027098442	0.648268212342089	0	-0.16372762841406	0.885444658523229	0	0.138247490321025		0
M413.6184T3.39	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M414T3	413.618414100731	203.659768896092			3140	NA		-0.432329698761459	0.648741037997863	0	0.0563971939668715	0.98889270735814	0	0.243866484584318		0
M472.2739T4.19	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M472T4.3	472.273891806948	251.236715982787			2088	NA		0.328125790344655	0.648741037997863	0	-0.778686034655578	0.277272883294568	0	0.536633994275092		0
M639.9776T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M640T6.4	639.977615705319	375.558526563416			64	NA		0.117020184156697	0.648741037997863	0	-0.00579331353773682	0.996498582877926	0	0.355561538701544		0
M303.2323T8.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M303T8.1	303.232345108438	488.818918228366			14	NA		-0.144784867135034	0.651009908772764	0	-0.490439951382335	0.277655103807161	0	0.321309280278882		0
M850.863T7.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M851T7.5	850.862977313198	422.838793860643			36	NA		0.24946211087282	0.651493874332437	0	1.57591743195158	0.0640623670673066	0	0.282139110400415		0
M753.59T3.86	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M754T4	753.590008322526	231.328814969675			13	NA		-0.210352439006137	0.651493874332437	0	0.266212928842357	0.661172409066999	0	0.408733217970356		0
M746.3044T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M746T6.3	746.304446164799	375.680982966094	[1389][M]2+		64	794	@M746.8049T6.27|-13Cdb	0.127271887500548	0.651493874332437	0	0.0123815036105945	0.959327799884302	0	0.294423168718801		0
M763.2493T6.15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M763T6.3	763.249326850578	369.189104100197		[M+K]+ 724.276 [M+Na]+ 740.255	64	NA		0.129415188012647	0.651783335365755	0	-0.242293744495665	0.440764073580721	0	0.420578452279194		0
M178.0542T2.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M178T2	178.054159254109	139.834267481664			42	NA		0.338471222866874	0.651910441173552	0	-2.12513762128125	5.13186450995061e-06	1	0.443907558697109		0
M342.1579T2.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M342T2.1	342.157938416206	139.758344594845		[M+H-CH3]+ 356.172	1527	NA		0.300050832663139	0.651910441173552	0	-0.333499688510241	0.712762595315283	0	0.413748053492474		0
M700.8905T7.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M701T7.6	700.890511655373	423.077015111222			1467	NA		-0.375991047760245	0.652231371994018	0	1.06691646249716	0.165922526792853	0	0.342926219484488		0
M744.2578T7.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M744T7	744.257831874323	422.882480425025	[1385][M]2+		36	773	@M744.7578T7.05|-13Cdb	-0.527966013701509	0.652394186549474	0	1.35853375632375	0.229135481023825	0	0.32806863441846		0
M619.4627T6.5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M619T6.5	619.462674460734	389.826354997278			2748	NA		-0.363165704616577	0.652394186549474	0	-2.05872775207811	0.0907496865978365	0	0.12232443472377		0
M234.1341T1.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M234T1.5	234.134148722227	77.5376969539588		[2M+Na+K-H]+ 86.5891 [3M+2Na+K-H]2+ 128.105	1	NA		-0.24601938400974	0.652394186549474	0	-0.277778671717742	0.718121030389749	0	0.274563456106327		0
M167.6733T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M168T2.8	167.673311272304	113.163482696127		[M+2Na-H]+ 122.704	2	NA		-0.152888409230325	0.652394186549474	0	0.0582292682287786	0.929103078401479	0	0.425540339675724		0
M399.272T7.95	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M399T8	399.271963156425	477.11484730614	[768][M]+	[M+Na]+ 376.284	1380	244	@M305.2476T7.96|+(C2H6O4)|@M400.2753T7.95|-13C	0.128089737934637	0.652394186549474	0	-0.435798752188902	0.0643908930806916	0	0.372895610775244		0
M199.0302T3.82	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M199T4	199.030170471934	229.129959886642		[M+H-CO2]+ 242.006	13	NA		-0.361269113443619	0.652651211716486	0	0.69286937602482	0.427566900530008	0	0.610946325184673		0
M703.569T5.79	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M704T6.1	703.569005284462	347.615025678514		[M+H]+ 702.564	58	NA		0.128827930972072	0.652731456772553	0	0.3583712942769	0.366408682749343	0	0.143550938405109		0
M390.2851T7.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M390T8.1	390.285111744586	470.098001475934			394	NA		-0.132873574026922	0.6531036341958	0	0.216586548044065	0.532518290305777	0	0.399588160858103		0
M449.7222T5.43	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M450T5	449.72216414425	326.015271762318		[M+K]+ 410.763	16	NA		0.190782762713329	0.653502496578509	0	1.76428841664954	0.0165249837457836	1	0.191722124756064		0
M213.1851T7.12	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M213T7.1	213.185105773158	427.254796621634			2802	NA		-1.09719120756235	0.653839415591539	0	-1.70599375678377	0.62214483303403	0	0.190572583152025		0
M562.4682T5.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M562T6.4	562.468195777837	338.597624536824			85	NA		-1.06239063699655	0.65393233998362	0	-3.09151125094725	0.346716213980675	0	0.227307803719906		0
M564.2442T1.76	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M564T2	564.24418116741	105.658925717322			2979	NA		-0.265915147619312	0.654449293234527	0	-0.133508129818335	0.87309691818707	0	0.283511598644716		0
M204.0874T2.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M204T3	204.08744620015	163.36526574955			9	NA		0.122846214132714	0.654540660544835	0	-0.197045854005836	0.544906098948581	0	0.34718633452798		0
M475.1023T4.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M475T5.1	475.102281755408	283.020145764008	[956][M]2+		71	564	@M475.6035T4.72|-13Cdb	-1.39032125936236	0.654643652462473	0	-0.908309729163619	0.838598796941406	0	0.174939349841775		0
M730.9216T5.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M731T6.3	730.921626342488	353.112818582671			78	NA		0.189659157886249	0.654852805944135	0	-0.244799197592778	0.655511233303089	0	0.227272998947456		0
M688.9748T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M689T6.3	688.974781689191	375.657273793337		[M+Na]+ 665.982 [M+Na]+ 665.982	64	NA		0.125243630033953	0.654852805944135	0	-0.0374346497006925	0.949358157324563	0	0.307016959373829		0
M597.2459T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M597T6.8	597.245941573389	375.319379628694		[2M+H]+ 298.11	64	NA		0.120560951298103	0.654852805944135	0	0.169964391886342	0.655194342603965	0	0.283482892824691		0
M470.4166T4.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M470T5.3	470.416580871552	289.978886239168			33	556	@M575.4943T4.93|-(NC3H9)-(HCOOH)	-1.54178023732658	0.655443201076684	0	-0.69041574586557	0.885444658523229	0	0.219591901828111		0
M570.1214T4.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M570T5.3	570.121406835998	283.091747384644			71	NA		-1.42556294290167	0.655443201076684	0	-2.39983973944974	0.589546850834342	0	0.171147096674962		0
M269.1503T1.61	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M269T2.1	269.150271484032	96.5836969605393	[376][M+2]+		45	NA		0.74294162553104	0.655443201076684	0	-2.75613364835816	0.0377443218083858	1	0.569813865333292		0
M568.1746T4.49	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M568T4.1	568.17459539765	269.530844906775		[M+K]+ 529.211 [M+Na]+ 545.191	77	NA		-0.198789517470617	0.655443201076684	0	0.299670706958358	0.578959581877282	0	0.418139386846166		0
M332.2085T4.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M332T4.2	332.208513424238	248.547846971642			1898	NA		-0.0579141224086364	0.655443201076684	0	-2.6431728201336	1.38532887783302e-05	1	0.01248121626679		0
M681.4883T17.12	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M681T17	681.488322546188	1027.1692853729	[1319][M+1]+		55	752	@M664.4601T17.12|+(NH3)|+NH3	-0.260252634341731	0.655564529186302	0	-0.994138268867811	0.236899820470249	0	0.266834328314667		0
M412.7174T2.13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M413T2	412.717385385157	127.97756863574	[808][M]2+		2809	484	@M413.2186T2.12|-13Cdb	0.714432467520863	0.655643300764778	0	-2.20823821238816	0.116707932391533	0	0.501151889390416		0
M478.2392T5.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M478T5.3	478.2391697268	312.082989988751	[960][M]2+		70	NA		0.120526192590125	0.655889469431281	0	0.664599517387499	0.104383814015065	0	0.174344633032889		0
M381.1879T7.82	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M381T8.1	381.187851439969	468.970081905394			392	NA		0.27817343290385	0.656052493137546	0	6.05902978334673	0.00036484841158086	1	0.0644789448590416		0
M814.3301T6.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M814T6.5	814.33009841673	375.9046615654		[M+H-C3H2O3]+ 899.307	64	NA		0.116959519173154	0.656207390051109	0	0.0151935600616504	0.955483489880989	0	0.294407129227927		0
M394.13T2.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M394T2.1	394.130033610266	130.363221902252	[757][M]+	[M+K+HCOOH]+ 309.154	75	449	@M395.1336T2.17|-13C|@M396.1259T2.17|-34S|-41K|-37Cl	-0.10922694414387	0.656516518169419	0	-0.257690769586727	0.449132166804489	0	0.35177976953798		0
M292.1312T4.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M292T5.1	292.131228007367	278.574003882576			2662	NA		0.746724554380867	0.656822434777344	0	-1.6485476668752	0.337914098550463	0	0.49229712915116		0
M548.3172T4.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M548T5.2	548.317187923166	289.978886239168	[1131][M]+		33	651	@M548.8179T4.83|-13Cdb|@M549.3186T4.83|-13C|-15N	-1.18698036624082	0.657441431294772	0	-0.72139290149352	0.850703942373704	0	0.189939533051432		0
M640.0492T6.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M640T6.5	640.049168078317	375.590352715341			64	NA		0.108727028169737	0.657679003522772	0	-0.104658200231	0.766816678548729	0	0.401460922370405		0
M227.1166T0.73	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M227T1.2	227.116639848525	43.7142574106313			4	NA		0.0760893828057974	0.658233226273379	0	0.0278897978195989	0.902536898134882	0	0.295316501887437		0
M311.1115T3.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M311T4	311.111526214034	211.494755208547			2951	NA		0.0867790679405935	0.660341090649996	0	0.488543143777013	0.102413499410812	0	0.112388260351139		0
M484.1186T1.03	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M484T1	484.118555625766	61.5415944759718	[968][M+2]+		3	NA		-0.0569482170303495	0.660657822474339	0	-0.31821392134427	0.105261939247681	0	0.431843855051343		0
M612.4163T12.69	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M612T13	612.416265565163	761.688662095365	[1243][M]2+		638	NA		0.428525225877616	0.660694178728044	0	-1.09081319505509	0.250077928521016	0	0.410327307904534		0
M206.5117T2.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M207T3	206.51169883891	162.222165876629			9	125	@M207.0158T2.7|-13Cdb	-0.196700045953278	0.660767849391658	0	0.280069466288257	0.617262305006503	0	0.312223210578392		0
M528.275T8.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M528T9	528.274968256069	522.115134236548	[1079][M]+		2911	628	@M529.2784T8.7|-13C	-0.0124882185632487	0.660840025665439	0	-1.66241885143605	1.37883049930505e-06	1	0.0513286504443138		0
M637.4152T9.79	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M637T10	637.41519668378	587.171090874074		[M+Na]+ 614.43	20	215	@M593.3889T9.79|+(C2H4O)	1.69206337246723	0.662572872451847	0	-1.07949471745262	0.868185091166367	0	0.514227229065529		0
M253.2167T9.3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M253T9	253.216714467875	558.211827605864			21	NA		0.167234600549666	0.663186246644651	0	-0.205071595845737	0.687732408932918	0	0.479467924457544		0
M489.7868T6.55	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M490T7	489.786755482149	393.230634503868			2638	NA		0.246942046353418	0.663422235223114	0	0.788162620333082	0.322782988332539	0	0.418596569757146		0
M222.6457T1.43	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M223T1	222.645651903246	86.0036876380453		[M+H]+ 221.638	38	NA		0.15452803065986	0.66380617715329	0	-0.269101307213521	0.505604296493766	0	0.507510064562684		0
M277.1635T5.24	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M277T5.1	277.163541401952	314.357057163324			16	NA		-0.120511547154152	0.664830743486	0	-0.606156628444323	0.143780642454645	0	0.276096348483882		0
M372.161T5.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M372T5.1	372.161046398063	311.858839586879			70	NA		-0.205689161219874	0.666135452042421	0	-1.79638696042146	0.0257223780941939	1	0.00593811622810715		0
M310.2361T10.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M310T10	310.236091648933	602.91477582926		[M+Na]+ 287.247	1197	NA		-0.111434772444008	0.666135452042421	0	-0.613306364183092	0.11507855512002	0	0.139880507714778		0
M570.9433T4.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M571T5.1	570.94333573765	275.699410637044			90	NA		-0.124528703557683	0.667193797100134	0	0.450483439682086	0.0524035404331908	0	0.361182178709146		0
M589.0093T6.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M589T6	589.00931633807	366.707459631528		[M+Na]+ 566.017	64	NA		-0.800651055816907	0.668313830368156	0	2.0568435038112	0.252937048993476	0	0.31848644702936		0
M358.2349T6.68	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M358T7	358.234946676507	400.993888060871			73	NA		0.273968548549542	0.668313830368156	0	-0.721480248156741	0.235725269522462	0	0.4718736378126		0
M399.2619T5.77	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M399T6.1	399.261945101436	345.979945929504		[M+2H]2+ 796.513	58	NA		0.251469398247716	0.668313830368156	0	-0.514848989225278	0.406623591853577	0	0.507687665257313		0
M381.5495T4.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M382T4	381.5494877787	264.403174888908			1990	NA		0.207818737478936	0.668741059317705	0	-1.10214563316064	0.000595219057828907	1	0.509392005875204		0
M318.1677T3.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M318T3.1	318.167731579093	182.940416237923			2309	NA		0.10747997844442	0.669069500143417	0	-0.379108015179849	0.0637090581543231	0	0.499530697215484		0
M569.1617T1.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M569T1	569.161731983887	86.4934111244092	[1164][M]+	[M+H-CH3]+ 583.164	38	668	@M570.1654T1.44|-13C|@M571.1669T1.44|-18O|-13C2	-0.26456082672993	0.66925309612336	0	-0.610588789118601	0.474643162722099	0	0.160885527280077		0
M229.1555T1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M229T1.2	229.15554624711	60.0578465475083		[2M+H]+ 114.077	3	NA		0.185602611653191	0.66925309612336	0	-0.15164649704478	0.822151399511275	0	0.264085691175751		0
M446.4333T5.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M446T6.10	446.433307390311	330.395292820342		[M+H]+ 445.419	79	NA		-0.111180670551171	0.66925309612336	0	-0.0352681849453997	0.918215531880491	0	0.307179074077883		0
M224T4_N.Acetyl.L.tyrosine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	N-Acetyl-L-tyrosine	CHEBI:21563		Amino acid metabolism	Tyrosine metabolism	Others	HMDB00866	CID68310	C11H13NO4	223.08446	CAHKINHBCWCHCF-JTQLQIEISA-N	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	M224T4	224.093153247209	257.802239077831		[M+Na+NH3]+ 184.067	49	NA		0.313003310345403	0.669264781461947	0	-0.44416392966485	0.630263747317991	0	0.417250603784366		0
M329.1515T4.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M329T5.4	329.151523534506	288.515857554074			33	NA		-0.229763105049196	0.669264781461947	0	-0.298404416777222	0.696434726137656	0	0.111502212257485		0
M245T1.4_Uridine.β.Pseudouridine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Uridine|β-Pseudouridine	CHEBI:16704	C00299	Nucleotide metabolism	Pyrimidine metabolism	Others|Uridine	HMD00296|HMDB00767	CID6029|CID994335	C9H12N2O6	244.0695	DRTQHJPVMGBUCF-XVFCMESISA-N|PTJWIQPHWPFNBW-UHFFFAOYSA-N	InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1|InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)	M245T1.4	245.077920628412	63.9657404877502	[316][M]+	[M+H-CH3]+ 259.102	39	19	@M113T1.1_Uracil|+(C5H8O4)|@M246.0812T1.07|-13C|@M247.0816T1.06|-18O|-13C2	-0.0755727660652177	0.669264781461947	0	-0.0399195747913197	0.872638297024961	0	0.28275091758162		0
M538.5342T5.21	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M539T5	538.534171723139	312.482362552726	[1100][M]2+		70	NA		0.0996610561582827	0.669376718944641	0	0.473386989433443	0.174182880237907	0	0.325380652406389		0
M545.1714T0.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M545T1.1	545.171359380044	47.8565682998052			4	NA		-0.096367734444053	0.670105688132508	0	-0.565010649657479	0.101899641462398	0	0.145839578974547		0
M330.0822T1.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M330T1.3	330.082169677984	86.6994223043605	[571][M+2]+		38	261	@M286.0877T1.44|+(CO2)	-0.140306483526579	0.670347479122432	0	-0.164701673764942	0.723160618079249	0	0.183215183055287		0
M545.8913T4.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M546T5	545.891291010571	275.544213713385			90	NA		0.140688229016392	0.670904212463338	0	0.329121240102879	0.472366836946465	0	0.348860892118765		0
M976.2334T6.5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M976T7	976.233368034248	390.13379919862			69	830	@M976.7345T6.5|-13Cdb|@M977.2349T6.5|-13C|-15N	-0.852747205253729	0.671197256478857	0	1.79294071645968	0.391831321101884	0	0.293736992153878		0
M226.6299T1.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M227T2	226.62992637374	91.1059251592673			2497	NA		0.305226945505355	0.671689619108821	0	-0.387205464199349	0.680774186052568	0	0.436777420924789		0
M347.2436T7.75	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M347T8.1	347.243590978681	465.249816945119			386	380	@M369.2255T7.76|-Na	-0.366334536340869	0.674442095720995	0	-0.0626659826575526	0.950244965523746	0	0.296732236896191		0
M542.2432T4.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M542T5.1	542.243200619508	275.622527035926		[M+H]+ 541.242	90	NA		0.389860105829893	0.674947815882226	0	1.0036059458898	0.437653772548015	0	0.243723571366586		0
M592.1697T1.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M592T1	592.169723330303	86.5207350436941		[M+Na+NH3]+ 552.158	38	NA		-0.24807466965154	0.675247329716482	0	-0.40664213581006	0.626877799819389	0	0.106917282290462		0
M477.8777T5.61	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M478T6.2	477.877653682622	336.375784875845			79	NA		0.0824981347526261	0.675653728521948	0	0.0767152596461216	0.785138907230534	0	0.434310459973702		0
M549.4316T17.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M549T18	549.43156783591	1051.40956538487	[1136][M]+	[M+K]+ 510.469	37	602	@M511.4758T17.52|+K|@M550.4348T17.53|-13C	-0.1899011179976	0.676395661328344	0	-0.172975027514349	0.789664229716356	0	0.141931358934803		0
M189T2_Gly.Leu.Glycyl.L.leucine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Gly-Leu;Glycyl-L-leucine	CHEBI:73514	C02155	Protien metabolism	Petptides	Dipeptides	HMDB00759	CID92843	C8H16N2O3	188.11609	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	M189T2	189.124487681646	147.47684786613	[165][M]+	[M+H]+ 188.118	65	39	@M143.1187T2.46|+(HCOOH)|+(H2O-CO)|@M171.1138T2.46|+(H2O)|@M190.1278T2.46|-13C|@M191.1284T2.46|-18O|-13C2	-0.188916218778527	0.676395661328344	0	-0.36825134214698	0.557985973699929	0	0.207889690626112		0
M570.3219T4.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M570T5.5	570.321871613684	282.935412876543		[M+Na]+ 547.325	71	NA		-0.667675232646181	0.677254709697696	0	-2.68614553667658	0.246614321860584	0	0.180977614424745		0
M439.3216T9.01	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T9	439.321594315595	540.587781444358	[873][M+2]+		899	NA		0.235162095259852	0.677254709697696	0	-1.14530339856714	0.00297886574775625	1	0.432745051737433		0
M434.2522T3.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M434T4.4	434.252231932321	210.483649044921			2957	NA		-0.184830403791405	0.677254709697696	0	-0.737803876009423	0.250201507159446	0	0.22441694353578		0
M424.9012T4.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M425T4	424.901222657593	248.200947717557			2042	NA		0.461709759066002	0.677960551064308	0	2.56966011004156	0.126931566906867	0	0.303901921389537		0
M410.2992T8.13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M410T8	410.299235599091	487.595244658843	[793][M+1]+		14	396	@M356.2672T8.13|+3(H2O)|@M409.2959T8.13|+13C|@M411.3021T8.12|-13C	-0.248563645051675	0.678900384980277	0	-0.0902983051044153	0.9093533295264	0	0.388835122008027		0
M473.3265T8.06	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M473T8.1	473.326496827419	483.794131961363			1382	NA		0.295032025082135	0.679283531312844	0	-0.67571554889145	0.342627645151977	0	0.32653744404117		0
M408.0646T1.55	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M408T2.1	408.06460565293	92.8992636545569			2594	NA		0.231285467339161	0.680827986189274	0	0.921533967860924	0.254877905318529	0	0.312997826568283		0
M245.1176T8.85	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M245T9.1	245.117554970096	531.194918593666			2679	NA		0.0637936434813682	0.680827986189274	0	-2.78738762825534	5.70937314962017e-10	1	0.18250648945694		0
