dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M224.9906T0.66	17.2066306117877	17.8824049495726	17.2523267427637	17.5889622218497	17.443132599936	17.140312237699	17.4196837694706	16.1210480407011	17.2262317571292	16.8867921946439	17.1157956634068	17.0046204740483	17.0133184965311	16.7235666577208	16.9681212306096	17.3059602650643	17.3406729299849	16.811145753131	16.5001761363396	16.507421580274	17.0606602881188	16.7332677420967	17.3620529009985	17.4359727752583	16.8539482318223	17.1981419841926	17.5906172738607	16.8437973685415	17.6655911215449	16.8280664320806	17.0753066377143	16.7613345301377	17.6711347988949	17.8521708849669	17.7901085051478	17.0167510750686	16.8146527903186	17.5442771043979	16.9210789775759	17.552404277708	17.077175679016	17.0460684680336
M225.9873T0.66	17.6834600998089	18.2003599300018	17.5249831652445	17.7637232617491	17.7586124027759	17.3506114241544	17.7665784622158	16.3562475727421	17.496853768028	17.1918474157445	17.4150341677647	17.1457140269575	17.1569294817496	17.0308627199723	17.1871623483774	17.5614848753209	17.4560586972985	17.0155102074446	16.7906821374032	16.9353878895869	17.2854758771195	17.0116655706196	17.6573210653012	17.6533164964817	17.1392883431382	17.5653883860798	17.9249322814227	17.0863947662903	17.8340453789464	17.0471574542986	17.1983019399188	17.0007130602974	17.9814687331726	18.1405743634307	18.0709341420455	17.3025910169926	16.9202179419066	17.8020315102795	17.1275592148067	17.7645464936449	17.2363134765244	17.2738427875639
M242.0007T0.66	18.6967316713334	19.2667183352483	18.5623151158492	19.0163725281553	18.9689853579566	18.5131642770754	18.8337217089399	17.4582450924602	18.6181497924818	18.4924379408291	18.5410803501421	18.4731721725871	18.3498753761796	18.1327485815943	18.4378778496205	18.7534860033343	18.701182848052	18.2797566811657	17.9707977595982	17.957849532707	18.428233780444	18.2371467027898	18.8655759313914	18.8118096357823	18.3367973886553	18.7963931013674	19.0672344994485	18.2330600998553	18.9985538316807	18.1567215657002	18.4683123657756	18.1733429449735	19.1956872302357	19.3663940195391	19.2161725505335	18.426686283405	18.1172883888304	18.8609450415829	18.273879449603	19.0731706311625	18.3818385997812	18.419085455326
M243.0012T0.66	16.2545574781068	16.9602554745764	16.347299144592	16.6208719599699	16.5999149162921	16.1980284712299	16.630987722247	15.0669039875568	16.2828818943158	16.0219747269563	16.1975130113553	16.1801357148637	15.9152945898708	15.7876591672039	16.2089784080172	16.340146158765	16.3226097359753	15.8364446766125	15.7524521875557	15.6603921887546	16.1209696253391	15.963116711851	16.7032239512204	16.5616473544023	16.1218676203071	16.5210998863132	16.6873199463445	15.9990572614625	16.6936117450056	15.9041121067788	16.2474832900431	15.971235200617	16.8279316154341	17.0051384129183	16.8114302524064	16.1132441372977	15.8298904089146	16.6393844467491	15.9878351997817	16.7377216292307	16.07592500092	16.1342499081993
M243.9982T0.66	16.7237376082091	17.2421238942001	16.7285828876414	17.0127979030243	16.8933865543023	16.4711693614135	16.8400550798578	15.6275824420964	16.7359123078732	16.5669354181697	16.5323744259868	16.5262747886098	16.3068923470828	16.0755713049161	16.4345970395412	16.7439149276606	16.6398391028051	16.3012355330226	15.8111917729504	15.9430883955431	16.2393118872623	16.3444833751697	16.9201919925569	16.7080101380238	16.3787956773526	16.7457625795056	17.041419327712	16.3434759262484	17.0524704446236	16.1661469893732	16.3822585767419	16.0777919606991	17.1949708914583	17.2501789203416	17.2770088728332	16.4176926536326	16.2269161613873	16.9140601119034	16.250009455382	17.0704761140818	16.5121117349968	16.3579947039341
M265.0168T0.66	20.0623969185207	20.6851879389316	19.9954840344363	20.4820761755319	20.3720702435202	19.8102571835383	20.3455796104907	18.8361537185829	20.0125349486537	19.8121072900654	19.8023254459973	19.7923130772835	19.6835294438274	19.5262374644307	19.7117143145791	20.1733406280136	19.9754197092909	19.6235089698039	19.3354103449754	19.2439676170717	19.7930927831997	19.5179554454423	20.2728043892024	20.1730414795588	19.6437053996581	20.1578122576694	20.4166828099659	19.4971764409678	20.3611339693586	19.5818605077611	19.7947646089288	19.3692318076886	20.5903214320441	20.8348845399903	20.6755139774915	19.7804116746395	19.5396664411572	20.356509807371	19.6378687257887	20.5255235647277	19.7681465956549	19.7307039883097
M266.0172T0.66	17.6069937554734	18.1786907143936	17.5432219742927	17.9591414965668	17.8846290642644	17.3622438497815	17.8898878186155	16.4863951673766	17.5483914780558	17.4351938137773	17.3479828819335	17.4225476270635	17.2772931319182	17.1907774424592	17.3086295238896	17.6630841945717	17.4927787900279	17.0895704282936	17.0454014308868	16.9615503537302	17.3529748687576	17.046125510545	17.8542986278766	17.6132529214762	17.2503202611936	17.7793082255488	17.9242672189437	17.1143924173433	17.9086925409877	17.1962638976006	17.346663596652	17.0775173229653	18.057977622241	18.2921674587325	18.224806626529	17.2666943282589	17.113687692663	17.8630258545889	17.2799938294358	18.0867772853289	17.4113167685379	17.3216017926468
M267.0143T0.66	18.0120461288851	18.5727923505445	17.8185024054134	18.4020185676343	18.2561987385384	17.8356677710166	18.2632382248149	16.7932794767996	17.8585881519142	17.7637968776246	17.7417344338838	17.7519362136572	17.5910996712296	17.6038012045177	17.6666490836746	18.1077762991734	17.9863340185846	17.554931237538	17.3229568325789	17.1690099977185	17.6799123243841	17.5020763562963	18.2181719900342	18.0630789588727	17.5981658817923	18.0173419773145	18.3350382216739	17.5072632537669	18.3182999448052	17.5280618048756	17.7137950633723	17.3705903958567	18.4028997273651	18.709941478087	18.579783090632	17.7280943931402	17.5018582041008	18.2031292825246	17.6031737020116	18.426904901963	17.7460718827636	17.65149477536
M97.0291T0.85	17.8770163716858	18.1049827429275	18.1486047095161	18.5588857554351	18.1612084040356	18.1544122287296	18.4388194306699	17.8037020761288	18.0015733768171	17.8897466859868	18.4926136646321	18.4506302030661	17.9834588143738	17.9940187653933	18.0262231019415	17.8578407729883	17.4669943368196	18.2855723159677	18.2034696320381	18.2973373329981	17.6946551634874	17.0832464485408	18.4614384776185	18.808996386594	18.5546946750592	18.4234878870424	18.3517826239017	18.0361955845028	18.5870305192721	17.7410399450934	17.3011443951484	17.8139595527768	18.3319706400397	18.1516786362652	17.9677382347554	18.6760667286544	17.4385827309311	18.4197537814292	18.2525811682289	17.9747302982921	18.6194927674145	18.1789541132281
M145.0502T0.85	20.7903823214534	21.0750267772196	20.856358865847	21.0876878524393	20.8878068002519	21.2256813560392	21.090175354596	20.3837342815207	20.7982539735767	20.6173104484786	20.9672837297972	20.9370466818286	20.6786255245378	20.3738989215046	20.8048005621935	20.3386490880054	20.4918026075772	20.746823672853	20.6406088294081	20.8208162931342	20.5302665185641	20.2574792064799	21.0863239829343	21.390417618168	21.1583836928876	21.0252701206452	21.0646889776101	20.736619684583	21.2867102331475	20.1029307804678	20.2686026877384	20.3834644989899	21.0005003717248	21.0146977668422	20.7896275705551	20.96280704328	20.2819322766382	21.112714311844	20.9372908072884	20.5945245902319	21.0520071723125	20.9583069501008
M164.0642T0.85	15.6182216439349	15.7364474643406	15.5936953712584	16.2493281546877	15.8435720954923	15.9555549267513	16.4280833013815	15.1197310011695	15.6192358743837	15.6295414805768	16.3736731248134	16.1226792209368	15.5585683218576	15.1993753131441	15.5933760663345	15.4936085829493	14.964733985181	15.7429451590471	15.3413539928705	15.6828847218145	15.4987480588596	13.1787855576138	16.2977647979735	16.5186897427289	16.4323191849306	16.1686418526329	16.0933027471271	15.7945216984363	16.5680633638508	15.2399721895117	15.0488346659783	15.1006705633618	16.4764574455744	16.0688549336053	16.3435363562222	15.9850572526602	14.9381856020155	16.3875724107991	16.0652242827791	15.8791089983879	16.451878156719	15.968859320114
M101.0604T2.25	17.9261732839151	17.6261554494074	17.0073562258964	16.7538260567553	17.2679145334859	17.4323628483242	17.3004675312339	16.9040055184983	17.7072065124407	17.2560851910013	16.0712361261555	15.9135302832563	16.8720561536427	16.1706521344579	17.2924120671513	18.2543315781901	17.9073355100104	16.4222978761319	16.7508899032626	16.9227997909548	16.9904920770295	17.2829138998338	17.3496298057484	17.0411474801301	16.6232719986259	16.9210290916417	18.1770257969219	17.9418090088026	17.4548388962787	16.3564255633855	17.5704265641007	16.9874101541642	17.0802268367207	17.7330717242008	17.9363398894468	16.2843351624081	17.4315936955754	17.5118235407859	16.3721545783798	18.0058989968499	16.5248707102999	16.6503007846515
M102.092T1.67	20.6765267408207	20.9181822868259	21.0579291332119	21.1208305866098	21.0296903043397	20.6686309789289	21.2257601153468	20.4551339888487	20.5745303581584	20.6359003230336	20.2624444145294	20.8452057840847	20.6010305402596	20.8647042329293	20.6848211229479	21.0136167023962	20.5096362430818	20.0773155747637	21.3241895010134	19.9205376715767	20.9299366763703	20.8593250327558	20.8611435199695	20.6019300911516	20.2400397459518	20.8910986608776	20.8670824784678	20.4628556449885	20.996649630281	20.8166484172535	21.3489330617637	21.0793795988874	21.1852498650251	21.4581694700158	21.6476583925745	20.9167171664752	21.4233959969953	21.0117969448626	21.1343442994048	21.5014426731907	21.1809902973494	21.0004905397581
M120.1026T0.76	21.6113591783767	20.5287820787356	21.4132335049055	21.3228032354049	20.6801897496979	22.5613530142728	22.0792056015858	23.6325558982557	21.2521287986819	22.2788110006902	22.7050361443131	22.9294402209726	22.5412954433405	23.8508603936205	22.169805480932	20.7632563884323	20.5445353238981	23.0002825939909	23.2610768990228	22.4000479624101	21.7493299023098	22.0992844552416	21.6120756723204	21.9917192760125	23.4362189948939	21.8025278140159	20.0736611605872	21.2869919296835	20.7607919261353	20.5127736854178	21.1160981215023	21.296879856037	19.2755651641728	19.4037705966942	20.1121168278399	22.021594575056	22.3565412412437	20.2959543042419	21.7098852386481	20.0501755683626	22.3876455102725	22.1630566623912
M150T1.5_L.Methionine.Methionine..	26.5368013871475	26.6609444519667	26.2466636578299	26.1750966282215	25.8519112924286	25.9362909641628	26.3469334691238	26.1438115749327	26.4268060639619	26.1058116249127	25.903890655587	26.258721244968	26.303688957202	26.5860272464381	26.36507153862	26.6347862449981	26.569289046929	26.3226461923964	26.6145820237548	26.1190128493202	26.5443868228076	26.8306059985685	26.5343837378542	26.3798875421939	26.4029002266387	26.6343754272489	26.6846238292613	26.3758601637889	26.1725057250694	25.6874335020242	26.0198670755569	25.5459732355582	25.7666082015188	25.7687610073799	25.8868014994095	25.8534200615334	26.4760674639163	25.907659950423	26.2601307592043	26.2480263059473	26.1107440289685	26.1761769947593
M192T4_N.Acetyl.L.methionine.N..	17.6078186434779	19.0076028636338	18.8683445662937	17.9364998585208	17.0029728401932	16.9415291921378	17.8083569714224	16.8893567572303	17.6898764408578	16.7587364848273	16.7699185243105	16.466147665296	16.7502442034735	16.9076607325771	17.9623903156021	17.3939100223616	16.6781571055537	15.9802613782309	16.1179185934366	16.0740428043993	17.4931815328954	17.0073761345115	17.7081699496264	17.9368343111197	17.1148954795042	17.65067912139	17.9720661746619	17.2468130227122	18.144518048291	18.9772533918298	19.4770002600183	19.542988008274	20.1027432394033	19.4972694152738	19.7162462898483	17.6753104772335	18.3120067985046	19.7941968971148	18.2349873685077	18.546669787515	17.8664433211455	17.5726923478281
M104T1.5_L...Aminobutyric.acid.L.	21.7630276423063	22.0598175536501	22.0132584203014	21.8420900055947	21.8829239555212	22.1637251966178	22.0813295558657	22.1519555315125	21.7670332535234	22.1123212544922	22.6500669763069	22.7410929952103	22.0848971796576	22.6059517173336	22.2166780731056	21.8048564728094	21.6946157643789	22.9179829431925	23.0594970389874	22.3670598256052	22.4392223255979	22.6798843251759	21.9024889412471	22.0985333370391	22.3872263399258	22.1428840686187	21.84511324682	21.8630047104054	21.6621769584021	21.2818586158122	21.6314906266484	22.0418828557785	21.3984948368905	21.596210347698	21.2806857063796	22.150940969359	22.0200688589858	21.4717434939387	22.3471073275972	21.6942565721332	22.4776452743364	22.5239726290205
M104.1076T0.78	25.5022903998925	25.0987703659351	25.22405418126	25.2736169902604	24.8466056080757	24.8415252454501	25.4227693411738	25.1454553363987	24.8542069001449	25.3516520761936	24.5501110353125	25.2533069239922	25.1174334476084	25.6686407115113	25.2766922050041	25.1355035895589	25.1650256328227	24.5380782744441	25.5595072682214	24.9843404709786	25.1661300428229	25.745357371026	25.194621157885	25.4145265298238	25.2552950095824	25.4668595204344	24.7748740460862	25.1238251456025	25.0750277094759	24.8015762761142	25.0620417497848	24.655598882648	24.5107405280334	24.8742466036749	24.6269671975116	24.7329080518722	25.8473140913927	24.8482415435541	24.7797474288251	24.4256915332126	25.0262749258609	24.559905288931
