variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M142.0616T3.83	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M142T4.1	142.061563506032	229.818930524483	[84][M]+		8	NA		-0.204643268566134	0.833443668572293	0	0.298496456002734	0.509136680542082	0	0.560930287308119		0
M605.1887T13.64	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M605T14	605.188748490636	818.49551308225	[1049][M]+		852	468	@M606.1925T13.64|-13C	-0.327964409340657	0.834249810936203	0	-0.131115762727338	0.885853187469134	0	0.1066911392579		0
M516.9563T4.78	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M517T5.1	516.956263416434	286.86289195209		[M+Na]+ 493.967	101	86	@M515.9483T4.78|+13C	0.315094951594077	0.834249810936203	0	-0.363877409850073	0.606889466192186	0	0.562944090917567		0
M419.7469T6.38	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M420T6	419.746921822013	383.051966740007	[682][M]2+		617	NA		-0.257355856322375	0.834249810936203	0	-1.66748529899389	1.33691650888631e-05	1	0.485608714553094		0
M665.8634T0.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M666T1	665.863394693431	43.1715862894451			49	457	@M597.8753T0.72|+(HCOONa)	-0.207164569044838	0.834846145414548	0	-0.412327299764851	0.309682172948714	0	0.942732643782103		0
M420.2824T9.87	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M420T10.1	420.282442033649	592.489723376003	[683][M+1]2+		2449	276	@M378.2317T9.9|+(C3H6)|@M419.7808T9.88|+13Cdb|@M466.2847T9.85|-(HCOOH)|-(H2O-CO)|@M510.3121T9.83|-(C3H6O3)	0.275310173205336	0.835781892661781	0	-0.410899684494808	0.50323114863973	0	0.675453890004295		0
M399.1886T1.11	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M399T1.1	399.188590871978	66.4552780974097		[2M+K]+ 180.109	18	NA		0.179608071644118	0.835781892661781	0	0.456627328636726	0.162265507023341	0	0.803117107516397		0
M165.1789T1.9	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M165T2.22	165.178927995047	114.063794079462		[M+Na+NH3]+ 125.167	6	NA		0.165327292274242	0.835781892661781	0	-0.0571199636603481	0.883860317363844	0	0.391678537206027		0
M209.4615T3.83	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M209T4.12	209.461498444351	229.843243767714			8	NA		-0.147353968114048	0.835781892661781	0	0.505001061915738	0.114255711473695	0	0.679583409902537		0
M889.4031T17.16	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M889T17	889.403092943909	1029.41963267981	[1409][M]+		3621	524	@M753.4273T17.16|+2(HCOONa)|@M821.4149T17.16|+(HCOONa)	-0.129646595689401	0.835781892661781	0	0.0821542252617533	0.79007883107961	0	0.205398457084311		0
M292.199T0.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M292T1.2	292.198955719825	47.7526085931972			1370	NA		-0.111549575737087	0.835781892661781	0	0.630900369516155	0.0105622757796064	1	0.258131128502543		0
M147.0294T1.05	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M147T1	147.029441538402	63.1630348654508		[M+H-HCOOH]+ 192.027	26	25	@M129.0189T1.05|+(H2O)|@M175.0244T1.05|-(CO)|@M193T1.3_Citric.acid.Isocitric.ac.|-(HCOOH)|-(H2O-CO)	-0.0979359959738808	0.835781892661781	0	-0.0879430957491927	0.702834448203262	0	0.772321086688509		0
M532.3365T6.88	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M532T7.1	532.336493744041	413.097878511556	[905][M+1]2+		38	404	@M531.3338T6.88|+13C|@M531.8353T6.89|+13Cdb	-0.0898541453634785	0.835781892661781	0	-0.440616952328979	0.00111305236097409	1	0.921358588302743		0
M668.4532T15.25	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M668T15.1	668.453161281571	915.147843293718			4097	NA		-0.304579790213628	0.836061888422441	0	0.111757181909972	0.878228285012037	0	0.461183600775029		0
M482.2956T9.13	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M482T9	482.295554047465	547.990086285948			2685	353	@M483.2987T9.12|-13C	-1.61559041990917	0.836426950158278	0	4.13784317002309	0.250349561511121	0	0.174580280240148		0
M756.8391T14.91	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M757T15.1	756.839115687835	894.313612126191			4091	NA		-0.444815146801879	0.836426950158278	0	0.076778184423409	0.937355519876442	0	0.539020905144021		0
M489.358T14.44	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M489T14	489.358031748426	866.481719624368			3553	NA		0.367440839433369	0.836426950158278	0	-0.520883110198495	0.525835633472695	0	0.981247673680162		0
M143.7445T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M144T3.5	143.744518136621	198.67516214409		[M+H+HCOOH]+ 96.7305	13	NA		0.25403163657796	0.836426950158278	0	0.343849907156903	0.524161185202304	0	0.444906425495193		0
M469.3681T15.6	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M469T16.1	469.368087488349	936.143577263791	[784][M]+		3175	339	@M470.3714T15.6|-13C|@M471.3748T15.6|-18O|-13C2	-0.253082747488605	0.836426950158278	0	0.312752666493566	0.582906140584537	0	0.171425234262041		0
M424.8736T0.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M425T1	424.873570762732	48.0961542214058			1461	NA		-0.0652505348908949	0.836426950158278	0	0.13559548695285	0.355859249947808	0	0.898366473256275		0
M162.138T0.88	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M162T1.7	162.138032459924	52.736986103425	[115][M+2]+		1781	NA		0.750556141997135	0.836684872386565	0	-0.501116529225792	0.779309111619889	0	0.985199392528915		0
M499.981T13.6	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M500T14	499.981037883599	815.709212827323			839	NA		-0.417456770649647	0.836684872386565	0	-0.224997482416709	0.842340932977928	0	0.770060394801023		0
M250.0756T1.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M250T2	250.075561558791	103.025563848629	[308][M]+		3196	NA		0.335053640869473	0.836684872386565	0	0.648616386315872	0.329781937579506	0	0.839655448897804		0
M689.5156T17.23	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M690T17	689.515552624151	1034.00804041246	[1191][M]+		3080	529	@M690.519T17.23|-13C	0.299006537762246	0.836684872386565	0	0.975060835265205	0.0538798911254395	0	0.737652898835784		0
M778.4322T7.06	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M778T7.8	778.432189003958	423.536849187335	[1292][M+1]+		38	NA		-0.201342362013319	0.836684872386565	0	-0.743530671864633	0.0222224754756024	1	0.352671680633755		0
M139.0611T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M139T3.20	139.061070027535	198.489148618177			13	NA		0.173515620734143	0.836684872386565	0	-0.368762466478966	0.345160770886191	0	0.227280143826701		0
M276.1819T3.45	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M276T3	276.181874614125	206.75384767014			3019	NA		-0.167869792047682	0.836684872386565	0	-0.188638889179474	0.613281394641718	0	0.878484551450949		0
M482.769T6.54	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M483T7	482.768996069116	392.496522138655			641	356	@M483.2706T6.54|-13Cdb|@M483.7721T6.54|-13C	-0.147600139992116	0.836684872386565	0	-0.127930916077284	0.718826248892796	0	0.772789341995866		0
M259.015T3.12	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M259T3	259.015038232298	187.442920883185			93	62	@M231.0201T3.12|+(CO)	-0.142719789574631	0.836684872386565	0	-1.67941986448593	3.00028871255876e-13	1	0.44832242679726		0
M347.0224T0.93	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M347T1.2	347.022370465109	55.8437622639527		[M+H+CF3COOH]+ 212.015	33	254	@M369.0046T0.92|-Na	-0.2112923303026	0.837285302841407	0	-0.633893165122796	0.0838330751305506	0	0.596211492302933		0
M201.6695T3.83	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M202T4.2	201.669473179162	229.832364675079			8	NA		-0.132188479241581	0.837285302841407	0	0.453574699947175	0.118791056976779	0	0.541678120071624		0
M242.0616T4.34	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M242T4	242.061573250858	260.684940218597			2484	NA		-0.117390911953125	0.837285302841407	0	-0.23714900211823	0.308727295040876	0	0.46598246683663		0
M828.1211T7.05	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M828T7.2	828.121132652907	422.855389128772	[1351][M]2+		38	546	@M828.6226T7.04|-13Cdb	0.0983715268329277	0.837285302841407	0	-1.25346972534205	1.47549147211677e-05	1	0.236281565897628		0
M264.988T1.25	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M265T1.4	264.987995682061	75.2286820510216		[M+H+CF3COOH]+ 129.988 [M+H+CF3COOH]+ 129.988	1	NA		-0.0609133153918897	0.837285302841407	0	0.216453436324379	0.105006932016517	0	0.451237187259818		0
M440.7561T4.9	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M441T5.1	440.75611821872	293.748214556996			84	NA		0.571139276792806	0.839218299640851	0	-1.83126038197899	0.149002940646626	0	0.394123749612659		0
M142.8955T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M143T3.11	142.895465910176	198.665912889129			13	NA		-0.147328414227152	0.839218299640851	0	0.157225219506968	0.641192872539904	0	0.36155118740688		0
M760.3578T0.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M760T1.1	760.357813799517	43.1672756007792	[1276][M+1]2+		49	NA		-0.125988359600194	0.839218299640851	0	-0.21984244284579	0.397533300431679	0	0.962927610608601		0
M138.0036T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M138T3.15	138.003564203161	198.707129372156			13	NA		0.0995255884573041	0.839218299640851	0	-0.203064562470031	0.371532312655339	0	0.658786045545672		0
M684.3608T6.83	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M684T7.4	684.360752505217	409.686811767471	[1174][M+1]+		109	NA		0.0929505706445557	0.839218299640851	0	0.10457570340041	0.616735839589177	0	0.411439265540163		0
M423.715T6.13	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M424T6	423.71504165312	368.076299405559			79	306	@M424.2167T6.14|-13Cdb	-0.069702131605542	0.839218299640851	0	0.915986639565691	1.24219839003473e-05	1	0.078211105356394		0
M614.7568T0.81	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M615T1	614.756824691928	48.6358835288884			1544	NA		-0.0681106996079226	0.839417414154926	0	0.0692869628562285	0.657538927042441	0	0.945363989986454		0
M800.531T14.75	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M801T15	800.531036832913	884.957109399981			3391	NA		-0.323472491653034	0.840740683961999	0	0.194164722885223	0.802933659123209	0	0.654867292435839		0
M552.8037T0.81	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M553T1	552.803698738061	48.6718175145327			1527	NA		-0.0481308783444057	0.841903710929077	0	0.0669005039666786	0.541060813462686	0	0.996578558614438		0
M731.4911T15.4	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M731T15.2	731.491124811124	924.125550844243			1014	NA		-0.293532032107739	0.842738029390633	0	0.118561757341386	0.868881659556946	0	0.512789353915949		0
M580.3628T12.22	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M580T12	580.362844539777	733.222862309647			277	NA		-0.280249019300488	0.842904870006344	0	0.0133778183213842	0.978630259360566	0	0.297514566069591		0
M139.7634T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M140T3.11	139.763449506026	198.610822748629			13	NA		0.197968582433555	0.842904870006344	0	-0.050456392592821	0.913980529446942	0	0.476195037832426		0
M550.3286T10.89	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M550T11.6	550.328595218383	653.494280152877		[M+H-H20]+ 567.333	25	NA		0.18867531621323	0.842904870006344	0	0.23560652409479	0.571369590142215	0	0.947322926061513		0
M956.6966T7.6	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M957T8.1	956.696627662871	455.739812422386		[M+Na]+ 933.722	4	NA		0.184605637934693	0.842904870006344	0	-0.559791480293597	0.177710150124751	0	0.629145675892439		0
M342.115T0.89	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M342T1.3	342.115010387551	53.4610750390685		[M+H+CF3COOH]+ 207.124	33	NA		-0.150801414556328	0.842904870006344	0	0.506124211322751	0.133866183663522	0	0.412459648574754		0
M646.0137T6.22	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M646T6.2	646.013718573917	373.412680692085	[1124][M]2+		79	NA		-0.107316397756751	0.842904870006344	0	-0.173970078731619	0.44424164296785	0	0.417827564993567		0
M194.0384T1.05	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M194T1.3	194.038400282004	63.1094577778671	[174][M+1]+		26	25	@M193T1.3_Citric.acid.Isocitric.ac.|+13C	-0.0996769617795632	0.842904870006344	0	-0.133517550286435	0.539269023564988	0	0.773209444700218		0
M141.651T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M142T3.3	141.650997626159	198.665912889129			13	NA		0.0800065039460058	0.842904870006344	0	0.0469395061242466	0.827878051910697	0	0.142794237641317		0
M546.3554T13.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M546T14	546.355390819606	827.82368455834	[942][M]+		846	415	@M547.3588T13.8|-13C|@M548.3614T13.8|-18O|-13C2|@M549.3644T13.8|-13C3|-13C-18O	1.43136799934393	0.843276069550125	0	2.43950086216625	0.397533300431679	0	0.968285503824936		0
M354.2522T8.34	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M354T8	354.252210088254	500.16849265062	[556][M+1]+		61	247	@M353.2488T8.34|+13C|@M372.2629T8.34|-(H2O)	1.24149078829872	0.843276069550125	0	-1.87844519916561	0.511496361088745	0	0.677801772459733		0
M727.813T13.96	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M728T14	727.812980141129	837.57840854253			3144	NA		-1.13981675471847	0.843276069550125	0	1.0459189987516	0.698929498241487	0	0.566013736915957		0
M192.0665T5.57	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M192T6.1	192.066527296781	334.438632094141	[171][M]+	[M+K]+ 153.098	88	NA		0.869674992796691	0.843276069550125	0	-0.272551892238063	0.895917904108947	0	0.947669636831509		0
M279.1352T5.41	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M279T5	279.135176261636	324.34404510536	[387][M]+		1083	NA		0.330664919991992	0.843276069550125	0	0.285762420737527	0.725546031145335	0	0.697790837519311		0
M176.1288T5.41	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M176T5.1	176.128770701337	324.836725882557		[M+Na+NaCOOH]+ 85.1504	28	NA		-0.315569325096975	0.843276069550125	0	0.25207882038988	0.743991695950661	0	0.947223075065706		0
M435.2111T4.09	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M435T4	435.211062962892	245.470194516467			4628	NA		0.291639217577581	0.843276069550125	0	-0.766858205419652	0.253108229570859	0	0.82501911632562		0
M307.0842T1.02	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M307T1.3	307.084215655036	61.416552157133	[478][M]2+	[M+2H]2+ 612.156	26	220	@M307.5861T1.02|-13Cdb	0.290966050239629	0.843276069550125	0	-1.02097431434057	0.118703643618832	0	0.405079211993642		0
M182.6799T1.12	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M183T1	182.679863005651	67.1044992233348			18	NA		0.278348071687232	0.843276069550125	0	0.729151972276972	0.16053206854569	0	0.496429690030722		0
M179.1802T12.71	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M179T13	179.180188540411	762.579840494341		[M+H]+ 178.173	23	NA		-0.276594862205707	0.843276069550125	0	-0.131382899301327	0.867295890719813	0	0.525720939901073		0
M963.8199T0.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M964T1	963.819874671452	43.2496917939651		[M+Na+NaCOOH]+ 872.839	49	NA		-0.249326917351766	0.843276069550125	0	-0.408857982949433	0.444261305812139	0	0.697114133527801		0
M874.4933T10.89	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M874T11.1	874.493264652623	653.551135275393	[1399][M+1]2+		25	NA		0.249040298211574	0.843276069550125	0	0.557322133715205	0.255570603781162	0	0.568380405912102		0
M135.1297T1.25	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M135T1.21	135.129678520206	75.009953271987			1	NA		0.201280391327032	0.843276069550125	0	0.165036899752126	0.744894617574948	0	0.757228417633885		0
M624.5034T17.54	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M625T18	624.503370139425	1052.68622451484			3074	NA		-0.200230289387184	0.843276069550125	0	1.02186897871014	0.0246485342459519	1	0.00797829222653488		0
M109.0325T0.9	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M109T1.2	109.032546024515	53.8122153418726			33	NA		-0.174361309384906	0.843276069550125	0	-0.0448359079812821	0.935260244071302	0	0.544728598675985		0
M365.0583T0.93	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M365T1.2	365.058315393727	55.8319049420157		[M+H]+ 364.051	33	261	@M387.0401T0.92|-Na	0.168950016784047	0.843276069550125	0	0.1454655456621	0.726406596536078	0	0.98513643364481		0
M130.6005T1.25	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M131T1.6	130.600543863889	75.0445176399502		[3M+2H]2+ 86.3878	1	NA		-0.152069014284898	0.843276069550125	0	0.223126611189674	0.525972174475111	0	0.532797877415064		0
M278.9835T0.82	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M279T1.3	278.983459341102	49.2756477997844			1363	107	@M276.9862T0.82|+34S|+41K|+37Cl	-0.143414049454879	0.843276069550125	0	-0.0487715418802637	0.90823415800791	0	0.953499657431077		0
M968.3645T7.65	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M968T8.2	968.364505650954	459.102611942994			4	NA		0.139666150686917	0.843276069550125	0	-0.0881362223723769	0.796915813376276	0	1.06170427239338		0
M765.9912T11.62	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M766T12	765.991210065155	697.400113589031		[3M+2Na]2+ 495.334	2	566	@M766.4928T11.62|-13Cdb|@M766.9939T11.63|-13C	-0.139532839437972	0.843276069550125	0	-0.113022501451905	0.749582305467205	0	0.42484578667954		0
M792.4383T17.16	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M792T17.1	792.438338484492	1029.43247881301	[1317][M]+		3616	579	@M793.442T17.16|-13C|@M860.4262T17.16|-(HCOONa)	-0.122927103856515	0.843276069550125	0	0.00703810778608016	0.975074021804436	0	0.193561867505606		0
M195.0392T1.05	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M195T1.2	195.039172328215	63.0791217940337	[174][M+2]+		26	NA		-0.118245734015046	0.843276069550125	0	-0.0282801390814189	0.943309635214749	0	0.652035595281263		0
M271.9658T0.81	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M272T1	271.965841188114	48.3878025658027		[M+Na+K-H]+ 211.013	29	NA		0.116033070265603	0.843276069550125	0	-0.451382238080376	0.0824508867009432	0	0.683107496322978		0
M970.0347T7.58	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M970T8.1	970.034667062488	454.815844103766		[M+Na]+ 947.028	4	NA		0.107893653470461	0.843276069550125	0	-0.445304266735119	0.0681928025349541	0	0.733689782340656		0
M952.8218T0.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M953T1	952.821835777981	42.9076556558609		[M+Na+CF3COOH]+ 795.849	49	98	@M816.8467T0.71|+2(HCOONa)	-0.10434834071086	0.843276069550125	0	-0.171581185232329	0.441029550544212	0	0.879654019149314		0
M226.1059T0.94	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M226T1.4	226.105932242866	56.2198499818443		[M+Na+NaCOOH]+ 135.126 [M+Na]+ 203.117	33	NA		-0.0832811171943391	0.843276069550125	0	0.423957067341808	0.0239494199991379	1	0.18477498225921		0
M249.0363T0.78	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M249T1.2	249.036316064547	46.6793421101464		[M+K+CF3COOH]+ 76.0713	49	44	@M169.0954T0.73|+2(NaCl)|@M191.0774T0.74|+(NaCl)	-0.0628635337992201	0.843276069550125	0	0.53376159579884	0.000692501347318091	1	0.221610825988968		0
M358.9772T5.45	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M359T5	358.977225660402	327.172553888971		[3M+H+K]2+ 226.002	28	NA		-0.0493694193344218	0.843276069550125	0	0.471021146793142	0.000266689096955739	1	0.389572788859694		0
M142.0615T3.31	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M142T3.12	142.061453538359	198.706860422807	[83][M]+		13	37	@M143.0647T3.31|-13C|@M144.0654T3.31|-18O|-13C2	0.0461072069939839	0.843276069550125	0	-0.035117420653151	0.753968161482823	0	0.481150758112009		0
M420.8868T0.76	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M421T1	420.886792416194	45.5820896834764			49	NA		-0.045641722577372	0.843276069550125	0	-0.0453971787300844	0.671905625383015	0	1.19288266332381		0
M560.4684T14.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M560T15	560.468382103951	888.090995667149			3350	NA		0.370632815481814	0.843971018983116	0	0.42402520816346	0.618240040844264	0	1.26164310505752		0
M377.2314T8.72	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M377T9.1	377.231395988708	523.193673227387			31	NA		0.299419744626015	0.843971018983116	0	-0.486353965809268	0.489511990777012	0	0.726786192165804		0
M297.6393T10.68	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M298T11.1	297.639288606407	640.789028949838	[440][M+3]2+		2205	205	@M296.6416T10.68|+15N|@M297.1376T10.68|+13Cdb	0.0975719693405619	0.843971018983116	0	-0.927536349676972	0.000280611385150718	1	0.44886937877604		0
M706.4307T15.82	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M706T16	706.430733653663	949.300304226686			4449	NA		0.631777061372691	0.844127186392141	0	-0.73987968867972	0.617995012477005	0	0.855787838235966		0
M192.1237T0.84	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M192T1.8	192.123741559753	50.4064126053935			1271	NA		-0.262117961411962	0.844356107934668	0	-1.20545443693719	0.00368949562275687	1	0.916804605217415		0
M240.0358T3.12	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M240T3	240.035795390226	187.403274352389			4032	NA		-0.154434944500624	0.844356107934668	0	-1.76680126877068	1.85888316845937e-12	1	0.406403964919754		0
M283.0516T6.54	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M283T7	283.051569963113	392.449448936768			570	NA		0.0973739781049527	0.844356107934668	0	-0.0827155292549193	0.726450583623746	0	0.652919942423637		0
M264.8535T0.78	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M265T1.1	264.853548146393	46.9150398340293		[M+Na]+ 241.865	90	35	@M196.8659T0.8|+(HCOONa)|@M206.8948T0.78|+(NaCl)|@M266.8507T0.78|-34S|-41K|-37Cl|@M268.8476T0.78|-44Ca|@M322.8125T0.78|-(NaCl)|@M332.8413T0.78|-(HCOONa)	-0.0634861464033278	0.844356107934668	0	-0.116401094953137	0.384172500016621	0	0.951510904559395		0
M312.9806T4.78	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M313T5	312.980606882078	286.919492020579			101	86	@M196.9889T4.77|+(H3PO4)+(H2O)|@M318.988T4.77|-Li	0.385012054492451	0.844372747280884	0	-0.306910238026411	0.746157634813786	0	0.681816452002062		0
M173.1287T1.26	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M173T1.8	173.128716405517	75.3329188305205		[3M+H+Na]2+ 107.421	1	NA		0.113999186855832	0.844372747280884	0	0.205727276679795	0.393268501311887	0	0.601877213456917		0
M646.1805T6.22	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M646T6.3	646.180544959724	373.216997970285			79	NA		-0.10962516851249	0.844372747280884	0	-0.0939318055436029	0.731296869940794	0	0.706528274265298		0
M256.8217T0.81	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M257T1	256.821691097289	48.3202572723632			1337	35	@M198.863T0.8|+(NaCl)|@M254.8247T0.81|+34S|+41K|+37Cl|@M258.8187T0.8|-34S|-41K|-37Cl|@M314.7806T0.8|-(NaCl)|@M324.8095T0.78|-(HCOONa)	-0.0552495861049778	0.844372747280884	0	-0.0288486349982549	0.850729765500926	0	1.04685513734685		0
M288.6345T11.05	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M289T11	288.634454705345	663.254324714168			3	195	@M289.1362T11.05|-13Cdb|@M289.6322T11.06|-15N	-0.0675720534839428	0.844538029990513	0	-0.134916519402804	0.331597576847157	0	0.429159972101424		0
M128.0174T1.25	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M128T1.26	128.017398620518	74.9519261227109			1	NA		0.221661115750909	0.844832060523257	0	0.362752756100747	0.448783088401886	0	0.705951300803478		0
M400.0741T0.89	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M400T1	400.074108320342	53.3126649715275	[640][M+1]+		33	NA		-0.0844764035032881	0.845850814890731	0	0.319927826685323	0.0963383798616321	0	0.470485863146817		0
M227.2208T11.33	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M227T11	227.220823096441	679.756432182272	[244][M+1]+		2564	NA		-0.270473512510609	0.84587114799965	0	0.0969061515458556	0.884165586967403	0	0.635738878887476		0
M565.3117T10.4	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M565T10	565.31171320898	623.73424807732	[981][M+1]+		58	338	@M564.3083T10.4|+13C	-0.155817516069316	0.84587114799965	0	-0.256065857404074	0.448063302482146	0	0.345837920121219		0
