dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M190.9437T16.68	15.8290946288767	15.9072399842419	15.8220851083798	16.0400327021019	15.9824987233465	15.9654606595932	15.7724166691829	15.9543236339931	16.0109147614308	16.2777726761854	16.076350036948	15.6685710209203	15.8209183168337	15.8330021867499	15.7877277318242	15.9140281811355	16.133578391444	15.7900416504477	15.7913071832474	15.892458779509	15.9045220295687	16.1093676253534	16.2145533529676	16.0542049745384	15.9462287589589	15.8818689804777	16.138678279379	16.0634423080345	16.2670819947413	15.6325537934105	16.0050832212486	16.0553461004185	16.1689123362722	16.1037976974047	16.0455831242174	16.0184813582256	16.0454004202486	16.2301574061381	15.599666160102	16.0359509464113	15.8662924250875	15.8068857731808
M205.966T16.67	16.089378083641	16.8962004891914	16.3660868134039	17.1452499462829	16.9148238769798	16.8177348710741	16.0504828570858	16.6828054798283	16.8974526654261	18.3081668246326	17.0054887777279	15.8236447667184	16.3186136536174	16.0292846179395	16.3360754915059	16.4468297455519	17.3790102405943	15.8816965814597	16.0615529005437	16.8021148150864	16.6200062483623	17.7467142992086	17.7186186071919	17.0785451194212	16.7291514374926	16.6649723220195	17.424656517297	16.835066705199	17.4656226302326	15.7993002555664	16.9508854011035	17.144322619849	17.6750900314785	17.4289683679679	17.202344294273	16.6905484337664	17.202655518611	18.0027321713109	15.6473984149217	16.8926281974003	16.1822311194732	16.1574463445846
M206.95T16.68	19.5234426232619	19.841014791546	19.6263927188214	19.9585060432649	20.0182011159005	19.9600449917041	19.588517841918	19.6546761980313	20.0061867135571	20.208006227216	19.6602157567059	19.1585735648231	19.465147834535	19.6925076350839	19.5997441277881	19.7932363659129	20.148178848056	19.341274874686	19.4122313542749	19.8130214468699	19.5229524418338	20.1943210954959	20.5440616714413	19.9725004239052	19.9479694305947	19.8341620877998	19.8454405853995	19.9918291765108	20.1625960499606	19.3122915849786	19.9836902665448	19.8942756215545	19.8919518255793	20.1711358768998	20.1856470714158	19.8880261335535	19.8112047213426	20.4063495869934	19.3236376412264	20.0392722464145	19.7877943372953	19.5807737525802
M207.9533T16.68	13.2989260523963	13.7311144352638	13.5594506997362	13.9854824570503	14.1058288406429	13.9861508880033	13.5557800810658	13.5649527497994	14.0424308171227	14.3055317140743	13.5686908824659	12.9885725269776	13.4922230012481	13.7305431245885	13.5519965482647	13.7008038060816	13.9694227484627	13.3334420493432	13.1622034016245	13.7417381534289	13.479208799383	14.0097704771903	14.4557892191718	13.9747508722655	14.1254307390826	13.7220543048057	13.8251756001143	13.9607410031328	14.2430943282597	13.3690032888302	13.9997489840022	13.7729964562391	13.7634149380678	14.072627636295	14.1512962193277	13.9476493066288	13.9654767085786	14.4297441822532	13.2870937011964	14.0063057989884	13.7627015336676	13.6374687246223
M226.006T16.67	12.7599713619648	13.4139212900335	13.1783410407642	13.694334781926	13.3955309541468	13.4680014804628	12.7898677125376	13.3857313810121	13.2606237565461	14.376497238318	13.6580601242083	12.4107528207092	13.0562078109725	12.7266492848244	13.0979252915742	13.3165166239267	13.8183749626105	12.6497811772351	12.6198905345606	12.9048144339201	13.4444671493598	13.9441062777414	14.0976984403247	13.5350684494056	13.3443461261854	13.1690596312085	13.9311464037913	13.5353677028517	13.9441535482106	12.5634440503928	13.4777247606695	13.5536347489947	14.068945303051	13.8099725200135	13.5651835975453	13.3689961982407	13.7017196203877	14.1488260338336	12.4545860702465	13.3563749970902	13.0799983417474	12.7009747832372
M226.9901T16.67	14.1420058782566	14.8048330621026	14.4288925900717	15.0184243561921	14.856915147461	14.7728452559499	14.3637160082369	14.6897407338859	14.6902100810926	15.7482493729294	14.8356118075731	13.8706824443755	14.2819188651152	14.3957229137602	14.2945129766929	14.8035316670277	15.2396626815865	14.1042374876504	14.105268333464	14.890263559929	14.5090658325671	15.4042458823721	15.5694217344329	15.0865334930963	14.6993547656808	14.6992402817089	15.156486537899	14.8592069731121	15.0777720273232	13.9811131135772	14.8253778407818	14.898001686205	15.2287807362167	15.2229643170628	15.034590691045	14.8232695967064	14.8644756636348	15.6220334812639	13.9691936776153	14.9065813333891	14.4502017029931	14.2017576418612
M228.9321T16.67	20.7400041265839	20.7897068975367	20.7824302635008	21.0504162902613	20.9653146748616	20.8012785342341	20.5540682512369	20.8921995531425	21.0019719674672	21.3992929141477	20.9813776500155	20.5421832465537	20.751907606605	20.6095385273114	20.7865192013305	20.7090957373072	21.0365475110465	20.6737795836165	20.6715655459166	20.7834072875538	20.8560625958581	21.1726856105356	21.2066790386628	20.9389129726637	20.9083614493226	20.6628770174242	21.099557696216	20.9944801949321	21.2272305074571	20.5322250039993	20.9562231913739	21.0741150138753	21.1983174326367	21.1348486183975	21.0179656335659	20.8107637280395	21.0676306318055	21.2691265201148	20.5077572975531	20.8458983576119	20.6246470548707	20.6808159046546
M228.9579T16.68	20.4581802232096	20.7430384365907	20.5153507486683	20.7226321996464	20.755084429488	20.7116665256728	20.6301300450057	20.6281994232909	20.6135474057467	20.7450059991258	20.5987504288605	20.3382092180041	20.3181016288476	20.680672060849	20.5333150021026	20.8279499811431	20.921980555559	20.4486526270898	20.3941120027979	20.744287686194	20.4372381547464	20.7727336293676	21.0737086437619	20.8659989707813	20.6301386200724	20.7196062462224	20.7437770440959	20.7790998065796	20.9579811644609	20.258159073734	20.6728979944497	20.5074851412556	20.6259813445473	20.7864622007233	20.8373933659922	20.8071116816682	20.5657255488095	20.9264205383214	20.3698471667204	20.8147390263166	20.7058389168564	20.5758701433669
M229.9354T16.67	14.7737439925666	14.9161574524524	14.8931287277787	15.2429337118941	15.0575003369585	14.9207815291223	14.5082351088246	15.0745180914085	15.0223206376673	15.4437956657937	15.0843185675472	14.4996411367606	14.8390384402134	14.7215694342089	14.8008493983587	14.8109561526754	15.2076978667884	14.678740819239	14.753888742571	14.9046362274602	14.9582507165106	15.2386611776681	15.3021973998926	15.0330158927017	14.9415750635475	14.7279234490795	15.2314347240038	15.0188414838	15.2946463835126	14.6200069856873	15.0432433140752	15.2174746103464	15.3289142352296	15.2575560782783	15.1171747899345	15.0250044368741	15.1316831068722	15.2969052628574	14.5811253741554	14.8760238219398	14.6765096125474	14.7429674067112
M229.9614T16.68	15.1578476406587	15.4367249990744	15.268256426994	15.4663780996134	15.5125662973169	15.3397016723904	15.3308858108383	15.3747641077485	15.4199253089043	15.4897778090894	15.3045117418623	15.0471961888731	15.0029960422636	15.4233423354323	15.2566339933686	15.5173828461206	15.6330186897016	15.1075318891479	15.1841577620074	15.4898394353912	15.2017573886582	15.5530116196803	15.8550508842228	15.6261706460796	15.404137156544	15.4338254311394	15.4736076033176	15.4957446797343	15.6178803763121	15.0357931082205	15.3827923520901	15.1593791069048	15.3761609518448	15.4844713180586	15.6325370958041	15.543446956265	15.3430351143945	15.7012581582931	15.1150759444601	15.5064255305976	15.5005671276433	15.2871917165439
M230.9363T16.68	14.0543396079709	14.1466576165618	14.1380254001537	14.3854366637791	14.3868367951702	14.1425996524883	13.902172401221	14.2361669274693	14.3340218507298	14.6830623142595	14.2711555506149	13.9022835311657	14.1102045975879	13.9275603198209	14.1247274591719	14.0715613750906	14.3120612724839	13.8937511742636	14.0442023683721	13.9311199823346	14.1446011004301	14.5501710266263	14.5333052774711	14.2482558406566	14.3030480843089	13.8989949687399	14.5019371033865	14.3519931623609	14.5547411632828	13.8178022290071	14.2648386720077	14.3591183932302	14.6031196967204	14.3990495288591	14.3699962809355	14.2021539496772	14.5848194859055	14.6555720379002	13.8472949319841	14.2190760385157	13.8668450926955	14.0426628890722
M248.972T16.67	14.1369538840438	14.9499127023067	14.4487919625675	15.3723078739281	15.0778413352455	15.0001227089074	14.0899173053781	14.8383068838756	14.9240681662703	16.434356375394	15.0976990425898	13.7637544117797	14.390964895386	14.3196894752514	14.3700180525486	14.6265243157344	15.5003402179643	14.0466221522853	14.2610236710167	14.9674500349489	14.6307953590002	15.9112215790826	15.912265804557	15.3424065881758	14.9978244660424	14.8617135594222	15.5344725180906	15.1344271591318	15.6550122163456	13.8770369545109	15.0771822858166	15.2690024523587	15.7978706165283	15.6452702671934	15.2673899838506	14.8548233409124	15.237287777271	16.0770018201807	13.8869123233742	15.1058818172141	14.3384203585675	14.3566802498751
M249.956T16.67	14.2160099912432	15.0530487483264	14.5429847718834	15.382891895352	15.1818445400871	15.1941765921255	14.2620760329879	14.8403260038102	15.0389138524506	16.3686619660377	15.1349651414572	13.9264397233064	14.3054319391401	14.4670979004905	14.4150248133356	14.7489100131743	15.6556979373197	13.8493928686929	14.1602437326703	15.1210502145223	14.6425244794241	15.9460882738024	15.9915874557277	15.424531141866	14.9442485406558	14.9144748338381	15.6049661449648	15.1699554577793	15.770768264721	13.8521086096751	15.1289105947554	15.0659862405021	15.7572958128336	15.5830132119406	15.4654906192119	14.9723879055635	15.2083548582184	16.2510582543773	13.6378245251307	15.3254242203617	14.5525677565856	14.4273169410562
