variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M251.1065T5.91	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M251T6	251.106497773326	354.699717239448			2824	NA		0.232042750823197	0.723998801726259	0	-0.359303195730016	0.52171945511214	0	0.755466204956922		0
M130T1.35_Pipecolic.acid.Pipecolin.	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	Pipecolic acid;Pipecolinic acid	CHEBI:17964	2	a,b	C00408	Amino acid metabolism	Lysine degradation	Lysine	HMDB00070	CID849	C6H11NO2	129.07898	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	M130T1.35	130.086957858734	54.1055118689075	[64][M]2+		4	NA		0.10835478630554	0.723998801726259	0	-0.814491228371054	0.00246712237679607	1	0.309845490988324		0
M709.4734T10.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M709T11	709.473385575703	654.284384720982	[1361][M]+	[M+Na]+ 686.484	17	180	@M687.4917T10.9|+Na|@M753.4999T10.88|-(C2H4O)|@M754.5036T10.88|-(C2H5O.)	2.02140140729569	0.72440222773296	0	-1.32285970673076	0.802225172878119	0	0.792619053057201		0
M610.2797T7.83	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M610T8.1	610.279679422711	470.093360903413			411	NA		0.377099852426209	0.72440222773296	0	0.0785114570064351	0.960270574565942	0	0.68796664361352		0
M497.3249T9.04	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M497T9	497.324868389299	542.119899782865			889	NA		-0.254865090337988	0.72440222773296	0	-1.33196276029072	0.000970084639926794	1	0.40636800133024		0
M651.1313T6.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M651T6.7	651.131251672792	371.379385983339		[M+H-C4H8]+ 706.207	64	NA		0.251562369804653	0.72440222773296	0	-0.365675652928434	0.549905699774428	0	0.911169488154113		0
M358.2236T4.44	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M358T4	358.223643627169	266.543913805286	[660][M]2+		1949	402	@M358.725T4.44|-13Cdb	0.161559560333201	0.72440222773296	0	0.143299362359965	0.73448876427417	0	0.714744107565926		0
M393.5882T4.96	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M394T5	393.588209818172	297.65268791805		[M+2H]2+ 785.159	74	447	@M394.0901T4.97|-13Cdb	0.106061434260749	0.72440222773296	0	-0.0475939438176916	0.864413327904389	0	0.16418945146324		0
M190.1078T1.91	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M190T2.1	190.107820364639	114.554990435773			2	NA		-0.459403903072758	0.724671953701772	0	-3.19303891893087	6.74832677590269e-06	1	0.440262597497943		0
M528.2792T8.12	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M528T8	528.279204879295	487.489316743628	[1080][M]2+		14	262	@M464.265T8.12|+(H2O)+(HCOOH)|@M465.2669T8.12|+(CH2S)+(NH3)|+Na+CH3CN|@M480.2791T8.12|+(CH4S)|@M482.2747T8.12|+(HCOOH)|+(H2O-CO)|@M500.2846T8.12|+(CO)|@M528.7814T8.12|-13Cdb	-0.227526432356973	0.724671953701772	0	0.562956822315734	0.305010884623167	0	0.309721323470723		0
M172.0976T0.95	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M172T1.3	172.097576341321	57.0935223644567			3	NA		1.19082059702047	0.724937551280095	0	-1.22454577955597	0.685488152086411	0	0.174635857849265		0
M168.6632T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M169T2.8	168.663199476364	113.223307649472		[M+2Na-H]+ 123.683	2	NA		-0.205672974280386	0.724937551280095	0	-0.230730215060746	0.647782751997846	0	0.951731712502394		0
M826.5136T6.16	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M827T6	826.513596675251	369.895183091342			64	NA		-0.179429991169961	0.724937551280095	0	-0.285936037484181	0.478225502290965	0	0.655520521933894		0
M645.1884T0.94	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M645T1	645.188439429745	56.4862307127091		[M+H-CO]+ 672.182	3	NA		-0.147032281010098	0.725008773366172	0	0.150826336244187	0.686633946153874	0	0.00907296892443019		0
M258.6518T4.82	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M259T5.1	258.651762728242	289.238535718841			1344	NA		0.757901851136118	0.72526066474242	0	0.664134803166091	0.738299165712425	0	1.04286670232953		0
M162.3587T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M162T2.38	162.358744072566	113.147983699347		[M+K]+ 123.388	2	NA		-0.14296195568194	0.726006605018347	0	-0.191381131924162	0.56555220181401	0	0.846374317141805		0
M287.2695T8.33	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M287T8.1	287.26946006085	499.947068215072			781	NA		-0.669656208955413	0.726072658737182	0	0.944384732490285	0.56555220181401	0	0.33695524302828		0
M180T5.1_Hippuric.acid.N.benzoylg.	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	Hippuric acid;N-benzoylglycine	CHEBI:18089	2	a,b	C01586	Amino acid metabolism	Phenylalanine metabolism	Other	HMDB00714	CID464	C9H9NO3	179.05824	QIAFMBKCNZACKA-UHFFFAOYSA-N	InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)	M180T5.1	180.066708829414	291.346073375167	[150][M]+		33	15	@M105.0343T4.85|+(C2H5NO2)|@M181.07T4.85|-13C|@M202.0487T4.85|-Na	-0.480760179809227	0.72700076603328	0	-0.460699970929348	0.713212224455799	0	0.996638116274406		0
M334.1416T3.7	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M334T4.1	334.141637348366	221.755888170398	[587][M]+		97	352	@M335.1449T3.69|-13C	-0.344887574833123	0.72700076603328	0	-0.315323119157489	0.728920609949074	0	0.168660052000214		0
M365.2088T4.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M365T4.2	365.2088037194	258.277304235			49	NA		-0.280243008664476	0.72700076603328	0	-0.515852652912487	0.401803613942314	0	0.103008373394628		0
M519.0776T3.99	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M519T4.2	519.077596845892	239.596978749935			2130	NA		-0.193617936596619	0.72700076603328	0	-0.396577115197864	0.338014217330027	0	0.675094313554267		0
M300.0856T1.33	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M300T1.5	300.085555836883	80.0576535356845	[483][M]+	[M+H]+ 299.079	56	110	@M202.1082T1.33|+(H3PO4)|@M301.0888T1.33|-13C|@M322.0675T1.34|-Na	-0.173756671384993	0.72700076603328	0	-0.112076991830655	0.821376199613507	0	1.24827427173926		0
M433.4776T3.94	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M433T4.1	433.477572346009	236.386212195056			2052	NA		0.158397715294804	0.72700076603328	0	-0.325549442561226	0.401803613942314	0	0.502828420670075		0
M895.7601T6.27	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M896T6.2	895.760069433005	375.930067085458	[1495][M+1]2+		64	NA		0.140219724381211	0.72700076603328	0	-0.00214307410362125	0.986129154975867	0	0.685471710766863		0
M362.1579T3.18	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M362T3.1	362.157855982131	190.731235732943			2370	NA		-0.0839806295684635	0.72700076603328	0	0.254054483323037	0.205972243873373	0	0.600997816131853		0
M162T7_Tryptophol..3..2.Hydroxy.	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	Tryptophol; 3-(2-Hydroxyethyl)indole	CHEBI:17890	2	a,b		Amino acid metabolism	Tryptophan metabolism	Others	HMDB03447	CID10685	C10H11NO	161.08406	MBBOMCVGYCRMEA-UHFFFAOYSA-N	InChI=1S/C10H11NO/c12-6-5-8-7-11-10-4-2-1-3-9(8)10/h1-4,7,11-12H,5-6H2	M162T7	162.091985779939	402.451025992797			2710	NA		-0.268731116609008	0.727053788462449	0	1.03941577322984	0.0978319094889649	0	0.8551523674008		0
M470.5596T4.83	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M471T5	470.559634307825	290.046528213396		[M+H]+ 469.551	33	475	@M411.4896T4.83|+(NC3H9)	-1.73369998238282	0.727663706423897	0	-5.12920076529301	0.112933614919317	0	0.802762968207456		0
M548.6509T4.83	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M549T5	548.650948863142	290.01581635593	[1133][M]2+		33	652	@M549.152T4.83|-13Cdb|@M575.6615T4.93|-(HCN)	-1.19391101775596	0.727663706423897	0	-3.45430982124082	0.124326899884648	0	0.795495276860575		0
M647.0332T5.51	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M647T6.1	647.033233207989	330.792575257712	[1289][M]2+		79	741	@M647.5344T5.51|-13Cdb	0.312161141582616	0.727663706423897	0	0.226927133921619	0.79458744131448	0	1.15194413339307		0
M842.6019T6.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M843T6	842.601920113306	378.672765817341		[M+K]+ 803.64	64	NA		0.225376413978724	0.727663706423897	0	0.215363074713002	0.714955161851776	0	0.573885980842645		0
M728.0515T4.63	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M728T5.3	728.05152442443	277.679706853217			90	NA		-0.225188803840886	0.727663706423897	0	0.239747807292549	0.6743346696983	0	0.953392782418706		0
M426.1026T3.68	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M426T4.3	426.102582829017	220.956271109471	[844][M]+	[M+H+CF3COOH]+ 291.115	97	498	@M427.1063T3.68|-13C|@M428.0982T3.68|-34S|-41K|-37Cl	0.20438694038635	0.727663706423897	0	-1.354701826005	0.00684314813098114	1	0.0797719501576052		0
M186.0764T1.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M186T2	186.076405446427	114.244225388695		[3M+2H]2+ 123.388	2	NA		0.165573414526733	0.727663706423897	0	-0.231164806092092	0.569629019629652	0	0.773292899677313		0
M406.2352T6.58	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M406T7	406.235205696069	394.662740082753		[M+H-H20]+ 423.234	69	NA		-0.488659727654724	0.727887690210807	0	-0.939356979047428	0.380021052427937	0	0.974432659149977		0
M228.16T8.15	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M228T8.3	228.159962433182	488.81750438211			14	NA		-1.28325142335862	0.728019119673973	0	-5.60251872648029	0.00870480989615235	1	0.797702564680694		0
M268.1385T1.61	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M268T2.2	268.138491281638	96.3801339192382	[376][M+1]+		45	193	@M295.1496T1.56|-(HCN)	-0.272156355390774	0.728019119673973	0	-0.139190754493981	0.864881777685073	0	0.170132016182077		0
M160.5346T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M161T2.2	160.534643317379	113.205111974483		[M+K]+ 121.567	2	NA		-0.147724297107626	0.728019119673973	0	-0.240379283556509	0.474311215406754	0	0.934244264243067		0
M881.8287T5.81	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M882T6.5	881.828664838708	348.704886845067		[M+K]+ 842.876	58	NA		0.129824571877567	0.728019119673973	0	0.242349076917055	0.397320627104388	0	0.116077463761805		0
M650.978T6.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M651T6.5	650.978029418904	371.376626225101		[M+K+HCOOH]+ 566.017 [M+H]+ 649.969	64	NA		-0.0755270652773241	0.728019119673973	0	-0.0479187407279014	0.823669308491448	0	1.05141843615368		0
M403.1731T2.62	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M403T3.1	403.173094076766	156.907601768241			2941	NA		-0.784949114249295	0.730746101228364	0	2.46113535009409	0.196879661109352	0	0.48263743591023		0
M496.2735T7.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M496T8	496.273538831294	463.022080876101	[995][M]+	[M+H-H20]+ 513.278	5	588	@M497.277T7.72|-13C|@M514.2848T7.74|-(H2O)	0.364530996994556	0.730746101228364	0	0.911110778353397	0.217104507135292	0	0.981122953362641		0
M156.8833T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M157T2.7	156.883272898418	113.225194097617		[M+Na+NH3]+ 116.872	2	NA		-0.14951774972913	0.730746101228364	0	0.0488392479820661	0.904342350865918	0	0.50774719156229		0
M355.2481T7.84	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M355T8.1	355.248103674468	470.243946079947	[649][M]+		362	394	@M356.2514T7.84|-13C	-0.0781196904028967	0.730746101228364	0	0.167723307057354	0.386791874051609	0	0.787601538221446		0
M372.7053T2.63	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M373T3.2	372.705276120704	157.680937194484			82	NA		0.977842169289776	0.730803697201669	0	-0.0956830958937704	0.969871551279153	0	0.651893217681977		0
M344.0797T3.07	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M344T3.1	344.079701943261	183.91634262482		[M+H+Na]2+ 664.159	57	367	@M340.0871T3.08|+44Ca|@M344.5837T3.07|-13Cdb|@M345.0853T3.06|-13C|@M346.0818T3.06|-18O|-41K|-13C2	0.818792792107201	0.730803697201669	0	1.26438098758913	0.503129392556288	0	0.996159032420143		0
M864.1184T7.18	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M864T7.2	864.118446189074	430.516500528566			1053	NA		0.562608535629019	0.730803697201669	0	-0.823107099159493	0.557764792679792	0	0.0646587810092238		0
M205.1015T0.92	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M205T1.9	205.101512309735	55.1503184933442			4	122	@M206.1049T0.92|-13C	-0.2460661762744	0.730803697201669	0	0.241166753056415	0.708208447827166	0	1.22514727575431		0
M738.0779T6.33	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M738T6.4	738.077872116619	380.042598646355			64	NA		-0.244136621797267	0.730803697201669	0	-0.11012497364305	0.886789835864996	0	0.322447589023603		0
M670.0125T5.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M670T6.3	670.012465276576	353.140066263585			78	NA		0.169890404081096	0.730803697201669	0	-0.331305844188853	0.433243085980634	0	0.342950677475514		0
M288.6805T4.98	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M289T5	288.680474938618	298.540576165744		[M+Na]+ 265.693	8	NA		-0.164229583452506	0.730803697201669	0	-0.152184570803659	0.728920609949074	0	0.526349709619606		0
M516.9467T5.38	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M517T5.2	516.946664906578	323.063498670047		[M+H]+ 515.938	16	NA		-0.16145593399134	0.730803697201669	0	-0.0585675922394824	0.913769427705889	0	0.197183159047995		0
M161.0035T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M161T2.25	161.003549988949	113.221340846924		[M+H]+ 159.996 [M+H]+ 159.996	2	NA		-0.115837253727825	0.730803697201669	0	0.0314941841787473	0.921190140270072	0	0.48000203221274		0
M604.3362T6.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M604T6.2	604.336249244681	371.399094787397			64	NA		-0.113873846593879	0.730803697201669	0	-0.0949190870645786	0.756147860116944	0	0.993985534590047		0
M186.0552T0.83	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M186T1.4	186.055240004486	49.5488975878021		[M+Na]+ 163.069	4	NA		0.103122183416549	0.730803697201669	0	0.0558845899700522	0.85675120015398	0	0.140006843760461		0
M534.6093T4.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M535T4	534.609254776617	251.122613211364	[1091][M]2+		2141	NA		-0.0761850083476219	0.730803697201669	0	0.230863585234887	0.212713110158546	0	1.10544915570589		0
M830.2033T0.79	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M830T1	830.203259231641	47.5958189065403	[1460][M]+	[M+K]+ 791.239	4	NA		0.0707587014624522	0.730803697201669	0	-0.0710719584546773	0.701190725663409	0	0.500867169259278		0
M670.9234T4.98	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M671T5.2	670.923411970825	298.716304146316		[M+H-NH3]+ 686.941	8	NA		0.126287511432997	0.73093213108126	0	0.570585854951029	0.0066255888946681	1	0.0987081344548202		0
M522.2871T8.08	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M522T8	522.287102461212	484.795251435807			14	NA		-0.402618390352703	0.73129965779443	0	0.563180424670502	0.576986681241443	0	0.104259741640508		0
M826.5983T6.16	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M827T6.1	826.598341610607	369.430314431567		[M+H]+ 825.581	64	NA		0.150026329123111	0.73129965779443	0	-0.237450346065874	0.523773914000793	0	0.469738373482257		0
M308.4359T4.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M308T5.3	308.435867485812	275.375461360306		[2M+Na+2K]3+ 412.202	90	NA		-0.140526817705966	0.73129965779443	0	-0.0718054245811715	0.866836441930209	0	0.688989718265285		0
M202.0571T0.65	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M202T1.5	202.057075020257	39.0380118456708		[M+Na]+ 179.071	10	NA		-0.123864434951157	0.73129965779443	0	-0.0912191928320034	0.794435025174322	0	0.669225016633863		0
M585.1264T5.41	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M585T5	585.126375979838	324.364831078757		[3M+2Na-H]+ 180.047 [3M+K]+ 182.046 [M+K]+ 546.157	16	NA		-0.897687142047541	0.73269942006448	0	-1.99564642284216	0.298219165782585	0	0.0462021403572563		0
M340.8784T4.09	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M341T4.4	340.878404502664	245.205841189393			1920	NA		0.752756732722832	0.73269942006448	0	-1.39926880171724	0.459418702166759	0	0.212671113259352		0
M477.8395T4.88	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M478T5.1	477.839453244472	292.551106024116		[M+K]+ 438.878	74	NA		-0.615996210982471	0.73269942006448	0	-0.11083569098761	0.968670226665761	0	0.060371406678721		0
M661.8976T7.06	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M662T7.1	661.897562498119	423.324307929729		[3M+2Na+K-H]2+ 413.282 [M+H-C5H8O4]+ 792.931	36	NA		-0.295220504628436	0.73269942006448	0	0.662002852148603	0.370789835605914	0	0.885066917786244		0
M196T3_�..Hydroxyhippuric.acid	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	α-Hydroxyhippuric acid		2	a,b		Amino acid metabolism	Others	Other	HMDB02404	CID450272	C9H9NO4	195.05316	GCWCVCCEIQXUQU-UHFFFAOYSA-N	InChI=1S/C9H9NO4/c11-7(10-8(12)9(13)14)6-4-2-1-3-5-6/h1-5,8,12H,(H,10,11)(H,13,14)	M196T3	196.061506498068	170.128544685533			2469	NA		-0.271617636707321	0.73269942006448	0	-0.525829370155632	0.384934313364787	0	0.819303972563149		0
M693.0863T4.95	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M693T5.4	693.086291468957	296.798138631996		[3M+H+K]2+ 448.741	74	NA		-0.181641651828606	0.73269942006448	0	0.253432445936665	0.579650523942693	0	0.542353340616352		0
M384.8704T4.05	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M385T4	384.870417506814	242.72105317439			1992	NA		-0.550999119814168	0.73360241944549	0	-0.394722523587417	0.802179488902849	0	0.14466453469393		0
M664.7894T4.45	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M665T4	664.789409458303	267.161754392938			2193	NA		0.232780933593922	0.733951271549627	0	-0.201577563637978	0.742209310103634	0	0.781555728069759		0
M209.0988T1.47	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M209T1.5	209.098764168184	88.3164877454478			38	NA		-0.633082799478867	0.734200341016693	0	0.917730277467923	0.56555220181401	0	0.208131058438924		0
M412.9949T4.71	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M413T5.2	412.994857906896	282.518790023808			71	NA		1.0754761858099	0.734694701395676	0	0.601791269896029	0.853022907889697	0	0.325090868412625		0
M554.8875T5.51	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M555T6.2	554.887542690126	330.787921042713		[M+H-CO]+ 581.86	79	NA		0.297956275811043	0.734694701395676	0	0.21644088874184	0.799389621905477	0	1.07412517856429		0
M426.9397T5.35	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M427T5.3	426.939692924443	320.796277207686		[M+H]+ 425.928	16	NA		-0.291498233418121	0.734694701395676	0	-0.276161843664759	0.724804128640247	0	0.453855347999069		0
M558.9596T4.62	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M559T5.1	558.959570726268	277.210301404023		[M+Na]+ 535.967	90	NA		-0.251092848426373	0.734694701395676	0	0.188865607373918	0.778341966217928	0	0.230507468212876		0
M248.1503T1.05	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M248T1.2	248.15026806792	63.1066659783386	[324][M]+	[M+H]+ 247.139	3	183	@M249.1536T1.05|-13C	0.180151438528021	0.734694701395676	0	0.361780485468064	0.366023112495593	0	0.301244384640976		0
M308.1851T4.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M308T5.2	308.185111549833	275.451679673174		[M+K+HCOOH]+ 223.209 [M+H+HCOOH]+ 261.163	90	NA		-0.160872605684819	0.734694701395676	0	-0.118761776056216	0.796145546097011	0	0.704052873823974		0
M418.5415T4.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M419T4	418.541548511785	251.601870287186			2034	NA		-0.134875352171093	0.734694701395676	0	0.21800251662229	0.521129017189285	0	0.571651528648922		0
M155.5846T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M156T2.2	155.584604903214	113.305394031091		[M+H]+ 154.57	2	NA		-0.130139995858629	0.734694701395676	0	-0.0377055397615553	0.937517686757066	0	0.844542304264751		0
M539.2023T5.07	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M539T5.8	539.202294428494	304.334759653483		[M+K+NaCOOH]+ 432.246	8	NA		-0.118222506603697	0.734694701395676	0	0.0449118848505581	0.89058372754409	0	0.994975954946291		0
M504.7637T6.87	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M505T7	504.763708370184	411.914820543258			2736	NA		0.684670026866696	0.734818107932376	0	1.57328797523362	0.283505808373204	0	0.989159235816216		0
M508.2357T5.95	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M508T6.2	508.235715151997	357.288597642385	[1021][M+2]+		76	NA		0.374416038116351	0.734818107932376	0	0.691239237877831	0.414095068697317	0	0.628041875083261		0
M299.8446T4.11	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M300T4.2	299.844649549388	246.37653139335			1843	NA		0.18791015911571	0.734818107932376	0	-0.225617456045173	0.644781660575909	0	0.74677277688012		0
M222.0301T0.77	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M222T1.1	222.030123198818	46.1323930380028			4	148	@M224.0284T0.76|-34S|-41K|-37Cl|@M259.9862T0.75|-K	-0.182011764160158	0.734818107932376	0	0.347504914231763	0.452042418835564	0	0.39371866558612		0
M835.2611T5.81	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M835T6.9	835.261089550187	348.682871550614		[M+K]+ 796.302	58	NA		0.149529778472992	0.734818107932376	0	0.285954464415784	0.3954492069921	0	0.0207551180580647		0
M169.0781T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M169T2.28	169.078065808435	113.198517871969			2	NA		-0.104778946245215	0.734818107932376	0	-0.105995394041173	0.703833396254183	0	1.43165792138791		0
M103.5486T0.66	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M104T1	103.548603876073	39.311872074277			10	NA		-0.0938969649761496	0.734818107932376	0	-0.231810151533544	0.233538721556352	0	0.141141625615709		0
M158T4.2_3.Methylcrotonylglycine..	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	3-Methylcrotonylglycine|N-Tigloylglycine;Tiglylglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00459|HMDB00959	CID169485|CID6441567	C7H11NO3	157.0739	PFWQSHXPNKRLIV-UHFFFA|WRUSVQOKJIDBLP-HWKANZROSA-N	InChI=1S/C7H11NO3/c1-5(2)3-6(9)8-4-7(10)11/h3H,4H2,1-2H3,(H,8,9)(H,10,11)|InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)/b5-3+	M158T4.2	158.082051034718	234.721550550472			98	NA		-0.957811857658589	0.735495555964253	0	-0.92551893480428	0.718563599797396	0	0.632467073200825		0
M461.1803T1.44	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M461T1.1	461.180312303916	86.5211910601517		[2M+2Na+K]3+ 649.31	38	NA		-0.432470181131949	0.73841345663232	0	-0.612812070896661	0.555884798945625	0	0.105566945518425		0
M158.0819T1.4	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M158T1.2	158.081909412907	84.1813053977161			38	NA		-0.355219821870451	0.73841345663232	0	-0.779901646357745	0.315323696484935	0	0.651820390772494		0
M276.0743T1.66	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M276T2	276.074258931536	99.6573376830818	[395][M+1]+		45	178	@M275.0709T1.66|+13C|@M277.0666T1.66|-15N|@M351.1067T1.66|-(C2H5NO2)	-0.136327965748514	0.73841345663232	0	0.307148434695756	0.376843202620358	0	0.420051226834807		0
M247.1025T1.96	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M247T2.1	247.102527506878	117.442240328883		[M+K]+ 208.13 [M+H]+ 246.096 [2M+3H]3+ 369.145	1507	NA		0.348025212347938	0.738999967421982	0	-1.14876113136758	0.186373851971217	0	0.889122576024667		0
M192.1065T4.87	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M192T5.3	192.106531351346	292.498342145437		[M+Na+NH3]+ 152.085	74	76	@M175.0798T4.87|+(NH3)|+NH3	-0.204989220206835	0.738999967421982	0	-0.267184962026697	0.596447055683062	0	0.54073447775331		0
M298.1509T4.13	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M298T4.2	298.150869782992	248.00210823396			1837	NA		0.477261783527823	0.739094156382659	0	0.612494924570305	0.603994367270031	0	1.1402833779389		0
M102.0668T0.84	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M102T1.4	102.066804643945	50.235749447437		[M+H-HCOOH]+ 147.057	4	NA		0.104327727289613	0.739335815939518	0	0.046848030911157	0.89058372754409	0	0.0597462858206274		0
M344.5837T3.07	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M345T3.1	344.583657126273	184.037663095139		[M+H+Na]2+ 665.166	57	367	@M344.0797T3.07|+13Cdb|@M345.0853T3.06|-13Cdb|@M345.5877T3.07|-13C	0.429555833932518	0.739418450498605	0	0.67655275127245	0.505113875798677	0	1.05267273968795		0
