dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M160.6369T1.89	16.0452120045204	16.0715395362426	15.1317490243368	14.9335146878579	14.6313643724067	14.9866024504932	15.016820904059	15.8372731210042	14.9378347844007	15.6277937044538	15.6229091811058	14.9583470377966	15.3476585342978	15.247267309295	15.8265066628357	16.0074076415994	15.0656120585236	15.8494064054966	15.5567747044108	15.7828929710363	16.1220344721254	15.9801490309743	16.2485599967715	15.822492475017	15.9586444057301	16.1531345381955	16.3658659332416	15.8912898559357	15.7908832248378
M386.6848T1.57	12.293342600023	12.404250478402	11.7417475656001	12.3571511272724	12.343510110324	11.971862319348	12.2046531827378	12.7727675068442	12.9122880353904	12.9315259571311	10.6971501953556	11.5093113741195	12.2752699302138	12.0024670022639	12.1913582791832	13.3317853029068	13.4366001207295	12.6829610829912	12.1464022689756	13.0025374108264	11.3378402269907	13.1383162729836	14.0000295182579	13.6350517480686	13.9008346436934	13.9167230575946	13.8997092140587	13.1817928114207	13.4759570336917
M293.7018T4.51	13.3322447893175	13.5282178963677	14.136701548975	13.5513782500097	12.7738483052655	13.0033127232014	14.0646589593136	13.5041374740706	13.7040846324512	12.9878254170432	13.3468548472347	13.4260872615064	13.0198744256546	13.1745899168316	13.5789956667908	14.4630718882448	13.0323515322599	12.9618116964886	12.9910205869305	13.6471169170648	14.1192673939429	13.7202504578946	15.0256060433346	15.2253365990116	15.0688675624462	14.9887608186648	14.2108571738309	14.1696051826684	14.7925810719679
M319.8763T2.24	13.5250252966918	14.2601469662597	13.2953717742917	13.3788622185785	13.1919754099479	12.3410618891169	13.4244861870581	12.0679551594099	14.3204115954744	13.663792033467	12.7855136718304	13.8227464966397	12.8823090905963	13.2191209259663	13.338328075122	14.0743329339607	13.6903394176162	13.479515141221	13.0445461923389	13.5060088989218	13.847329960421	14.1223562412189	15.5526191366566	15.2772855625373	14.5405112609033	14.9740058590946	14.9457765780896	13.8222350985033	14.9184547089708
M130.6158T1.25	15.7465234656291	17.0443288044632	15.7343600869715	17.1071378093713	15.2828369700036	16.2698476903137	17.1262730949788	17.4282698957124	17.1097511377426	17.5754385928609	15.6387786583263	16.8205856558349	16.2700824634663	17.7715701097421	17.6448743029115	17.6488179123427	17.4266795755857	17.0364047341793	17.9048731196633	17.3895183158914	17.3571728501661	18.0826709770112	17.2835961030247	17.6771739094035	17.4217158016905	17.2414542115105	17.8781368109512	17.1474297896785	17.2250788478616
M362.1559T5.59	15.9192608599946	15.6619878658522	16.4568673779696	16.3925249353377	13.5252515589901	14.3596731432033	15.8555142347188	15.1171720137937	15.3917607156267	13.1548521352038	13.7034842579854	13.6450948186674	12.9194779490493	14.5840984006949	14.0590929541419	0	13.3200273096942	7.01830027663912	13.0534210556769	0	13.7393427788566	13.8179405920368	13.1912682347796	13.9760443686894	12.9942137862953	11.5384967953962	0	0	15.8179395171801
M559.8371T5.67	13.4602506234003	12.9381269290196	9.88180539307851	12.4373124926069	11.7566464186556	12.028361845174	11.5706161420385	11.2577739432042	13.3858938621242	13.466669276145	8.78737456087177	8.80418061956455	12.1271570793674	12.0797310355232	13.3123590607413	15.3955375234066	15.111251704112	10.1941699630079	12.0474777343027	13.6762442497951	13.3383929314317	14.8562648003794	14.1880034487162	12.6997673213997	13.7554640758181	14.7436299655995	14.0141836565223	14.566653249808	12.839819446091
M786.3174T0.88	14.1997744043075	13.7187518253524	14.3054839521015	14.7690976045083	14.6003636638138	14.6189226302727	14.3655051003884	14.4676550496334	14.8130575651101	15.1655912297949	14.5607091582553	15.3822961154133	15.0828838597391	13.5209810033229	15.2503476960809	14.7851555122687	14.7666479421619	15.5198067003868	15.8708485077611	14.9798158462823	14.6840866519035	14.9146709824836	15.5770602213661	15.5849763689296	15.6148202036798	15.2641797196643	15.7154672051919	14.80341989319	14.7679723129008
M162.3988T1.89	16.1726990059283	16.0589194935979	15.4026052337986	15.6827624610359	15.2881357523076	15.3421462860687	15.4673670415543	16.234865768287	15.9038106437308	15.7444570541861	16.0222644096657	14.9036103194425	14.8549662448022	16.3369394830624	16.147807109006	16.2064455236388	16.0442092489793	16.2650284598026	16.2334732420651	15.7040101190922	16.4282674214652	16.2103613868678	16.1786246237753	16.4910008489796	16.1918369674992	16.3476203939217	16.5408206123728	15.8786442989856	16.3859094336248
M130.6027T1.14	17.4711781080888	17.5175794951382	17.4818739630011	17.2140363480063	17.4159116372293	16.3649488142564	17.2733517796444	17.6592341719119	17.538888940212	17.708451717385	17.0849767251791	17.2981721321252	17.1386394069007	17.7723586903992	18.0571181197247	17.8220594150537	17.9471106315419	17.10256819183	17.9937640688041	17.6351113026794	17.0880395766424	18.2012363361655	18.1774424544349	18.1891025853836	17.8670911567404	18.2779647431838	18.2464011280911	17.8332626951299	17.9127623251383
M293.0646T0.87	15.8920369004458	16.4223895772009	15.8783221148785	16.1768314932304	15.8921447837699	15.7419031056516	15.986982558351	15.8177775079935	15.6114254468406	15.9496573344536	15.8699070347215	15.7875592467936	15.7222851512241	16.2062669424465	16.0957252929418	15.8880557647907	15.4376363784818	14.9768213981849	15.4044378237001	15.274381152654	15.4978931216491	15.7453552458053	14.8844949984619	15.2573501282358	15.2320171151855	14.8185834866756	15.7400112313686	15.4818958294906	15.9707088943467
